station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Kiveton Bridge,KIV,Northern,,,53.34098096,-1.267182571,,,,,,,,,,,,,,,,NO_000263
Kiveton Park,KVP,Northern,,,53.33678062,-1.239500771,,,,,,,,,,,,,,,,NO_000264
Knaresborough,KNA,Northern,,,54.00877012,-1.470501209,,,,,,,,,,,,,,,,NO_000265
Knottingley,KNO,Northern,,,53.70655284,-1.259179166,,,,,,,,,,,,,,,,NO_000266
Knutsford,KNF,Northern,,,53.30198471,-2.37209752,,,,,,,,,,,,,,,,NO_000267
Langho,LHO,Northern,,,53.80498135,-2.447905464,,,,,,,,,,,,,,,,NO_000268
Langwathby,LGW,Northern,,,54.69435932,-2.663688074,,,,,,,,,,,,,,,,NO_000269
Layton (Lancs),LAY,Northern,,,53.8356395,-3.030232722,,,,,,,,,,,,,,,,NO_000270
Lazonby & Kirkoswald,LZB,Northern,,,54.7502215,-2.702200095,,,,,,,,,,,,,,,,NO_000271
Lea Green,LEG,Northern,,,53.42710585,-2.72383801,,,,,,,,,,,,,,,,NO_000272
Lealholm,LHM,Northern,,,54.46060115,-0.825714934,,,,,,,,,,,,,,,,NO_000273
Levenshulme,LVM,Northern,,,53.44443357,-2.192670025,,,,,,,,,,,,,,,,NO_000274
Leyland,LEY,Northern,,,53.69886394,-2.687141641,,,,,,,,,,,,,,,,NO_000275
Littleborough,LTL,Northern,,,53.64301072,-2.094646493,,,,,,,,,,,,,,,,NO_000276
Lockwood,LCK,Northern,,,53.63461276,-1.800642023,,,,,,,,,,,,,,,,NO_000277
Long Preston,LPR,Northern,,,54.01684584,-2.255589281,,,,,,,,,,,,,,,,NO_000278
Longbeck,LGK,Northern,,,54.58922624,-1.030941986,,,,,,,,,,,,,,,,NO_000279
Lostock,LOT,Northern,,,53.57299748,-2.493775435,,,,,,,,,,,,,,,,NO_000280
Lostock Gralam,LTG,Northern,,,53.26767922,-2.465211107,,,,,,,,,,,,,,,,NO_000281
Lostock Hall,LOH,Northern,,,53.72385234,-2.687094284,,,,,,,,,,,,,,,,NO_000282
Low Moor,LMR,Northern,,,53.7500232,-1.7528767,,,,,,,,,,,,,,,,NO_000283
Lytham,LTM,Northern,,,53.7392924,-2.964043873,,,,,,,,,,,,,,,,NO_000284
Manchester Oxford Road,MCO,Northern,,,53.47399664,-2.242522887,,,,,,,,,,,,,,,,NO_000285
Manchester United Football Ground,MUF,Northern,,,53.4622129,-2.290654777,,,,,,,,,,,,,,,,NO_000286
Manchester Victoria,MCV,Northern,,,53.48747956,-2.242599788,,,,,,,,,,,,,,,,NO_000287
Manors,MAS,Northern,,,54.97276358,-1.604744532,,,,,,,,,,,,,,,,NO_000288
Marple,MPL,Northern,,,53.40070996,-2.057258911,,,,,,,,,,,,,,,,NO_000289
Marsden (Yorks),MSN,Northern,,,53.60320016,-1.930755584,,,,,,,,,,,,,,,,NO_000290
Marske,MSK,Northern,,,54.58742173,-1.0189143,,,,,,,,,,,,,,,,NO_000291
Marton,MTO,Northern,,,54.54380222,-1.197717189,,,,,,,,,,,,,,,,NO_000292
Maryport,MRY,Northern,,,54.71158569,-3.494701885,,,,,,,,,,,,,,,,NO_000293
Mauldeth Road,MAU,Northern,,,53.43361928,-2.20917839,,,,,,,,,,,,,,,,NO_000294
Meadowhall,MHS,Northern,,,53.41690227,-1.41361886,,,,,,,,,,,,,,,,NO_000295
Menston,MNN,Northern,,,53.89235171,-1.735508485,,,,,,,,,,,,,,,,NO_000296
Meols Cop,MEC,Northern,,,53.646167,-2.975382686,,,,,,,,,,,,,,,,NO_000297
MetroCentre,MCE,Northern,,,54.9587475,-1.665631298,,,,,,,,,,,,,,,,NO_000298
Mexborough,MEX,Northern,,,53.49101072,-1.288564361,,,,,,,,,,,,,,,,NO_000299
Micklefield,MIK,Northern,,,53.78909282,-1.324363018,,,,,,,,,,,,,,,,NO_000300
Middlewood,MDL,Northern,,,53.35997512,-2.08334968,,,,,,,,,,,,,,,,NO_000301
Mill Hill (Lancs),MLH,Northern,,,53.73546799,-2.501741498,,,,,,,,,,,,,,,,NO_000302
Millom,MLM,Northern,,,54.21083074,-3.271093719,,,,,,,,,,,,,,,,NO_000303
Mills Hill (Manchester),MIH,Northern,,,53.55052249,-2.17202063,,,,,,,,,,,,,,,,NO_000304
Mirfield,MIR,Northern,,,53.67159426,-1.691785436,,,,,,,,,,,,,,,,NO_000305
Mobberley,MOB,Northern,,,53.32996527,-2.333300348,,,,,,,,,,,,,,,,NO_000306
Moorside,MSD,Northern,,,53.51596879,-2.352855774,,,,,,,,,,,,,,,,NO_000307
Moorthorpe,MRP,Northern,,,53.59446929,-1.304958873,,,,,,,,,,,,,,,,NO_000308
Morecambe,MCM,Northern,,,54.07035269,-2.869964906,,,,,,,,,,,,,,,,NO_000309
Morley,MLY,Northern,,,53.74994099,-1.590971837,,,,,,,,,,,,,,,,NO_000310
Morpeth,MPT,Northern,,,55.1625058,-1.682921137,,,,,,,,,,,,,,,,NO_000311
Moses Gate,MSS,Northern,,,53.55599573,-2.401192526,,,,,,,,,,,,,,,,NO_000312
Moss Side,MOS,Northern,,,53.76444408,-2.943532624,,,,,,,,,,,,,,,,NO_000313
Mossley (Manchester),MSL,Northern,,,53.5146843,-2.042180876,,,,,,,,,,,,,,,,NO_000314
Mossley Hill,MSH,Northern,,,53.37905641,-2.915448411,,,,,,,,,,,,,,,,NO_000315
Moston,MSO,Northern,,,53.52265793,-2.171907727,,,,,,,,,,,,,,,,NO_000316
Mouldsworth,MLD,Northern,,,53.23181982,-2.732225441,,,,,,,,,,,,,,,,NO_000317
Mytholmroyd,MYT,Northern,,,53.72902055,-1.981432246,,,,,,,,,,,,,,,,NO_000318
Nafferton,NFN,Northern,,,54.01169775,-0.386978527,,,,,,,,,,,,,,,,NO_000319
Navigation Road,NVR,Northern,,,53.39546529,-2.343587,,,,,,,,,,,,,,,,NO_000320
Nelson,NEL,Northern,,,53.83501859,-2.213756609,,,,,,,,,,,,,,,,NO_000321
Nethertown,NRT,Northern,,,54.45695431,-3.566398862,,,,,,,,,,,,,,,,NO_000322
New Lane,NLN,Northern,,,53.61132045,-2.867559911,,,,,,,,,,,,,,,,NO_000323
New Mills Central,NMC,Northern,,,53.36485808,-2.00566548,,,,,,,,,,,,,,,,NO_000324
New Mills Newtown,NMN,Northern,,,53.35964437,-2.008519722,,,,,,,,,,,,,,,,NO_000325
New Pudsey,NPD,Northern,,,53.80449407,-1.680789733,,,,,,,,,,,,,,,,NO_000326
Newsham,NWH,Northern,,,55.10327921001849,-1.5243134205643738,,,,,,,,,,,,,,,,NO_000327
Newton Aycliffe,NAY,Northern,,,54.61370904,-1.589650446,,,,,,,,,,,,,,,,NO_000328
Newton for Hyde,NWN,Northern,,,53.45670495,-2.066972742,,,,,,,,,,,,,,,,NO_000329
Newton-le-Willows,NLW,Northern,,,53.45307176,-2.613594198,,,,,,,,,,,,,,,,NO_000330
Normanton,NOR,Northern,,,53.69990584,-1.423491413,,,,,,,,,,,,,,,,NO_000331
North Road (Darlington),NRD,Northern,,,54.53620358,-1.553954408,,,,,,,,,,,,,,,,NO_000332
Northumberland Park (Tyne & Wear),NOP,Northern,,,55.03308898769112,-1.519911289215088,,,,,,,,,,,,,,,,NO_000333
Northwich,NWI,Northern,,,53.26146564,-2.496926038,,,,,,,,,,,,,,,,NO_000334
Nunthorpe,NNT,Northern,,,54.52788343,-1.169442639,,,,,,,,,,,,,,,,NO_000335
Orrell,ORR,Northern,,,53.52993615,-2.70929685,,,,,,,,,,,,,,,,NO_000336
Outwood,OUT,Northern,,,53.71503172,-1.509941857,,,,,,,,,,,,,,,,NO_000337
Padgate,PDG,Northern,,,53.40580767,-2.556805552,,,,,,,,,,,,,,,,NO_000338
Pannal,PNL,Northern,,,53.95833848,-1.533459179,,,,,,,,,,,,,,,,NO_000339
Parbold,PBL,Northern,,,53.59095037,-2.770600227,,,,,,,,,,,,,,,,NO_000340
Parton,PRN,Northern,,,54.56990389,-3.582020124,,,,,,,,,,,,,,,,NO_000341
Patricroft,PAT,Northern,,,53.48512529,-2.35697017,,,,,,,,,,,,,,,,NO_000342
Pegswood,PEG,Northern,,,55.17767637,-1.644487291,,,,,,,,,,,,,,,,NO_000343
Pemberton,PEM,Northern,,,53.53034636,-2.66932411,,,,,,,,,,,,,,,,NO_000344
Penistone,PNS,Northern,,,53.52552057,-1.622552219,,,,,,,,,,,,,,,,NO_000345
Pleasington,PLS,Northern,,,53.73096858,-2.544130993,,,,,,,,,,,,,,,,NO_000346
Plumley,PLM,Northern,,,53.27468889,-2.419668513,,,,,,,,,,,,,,,,NO_000347
Pontefract Baghill,PFR,Northern,,,53.69189685,-1.303355158,,,,,,,,,,,,,,,,NO_000348
Pontefract Monkhill,PFM,Northern,,,53.69908348,-1.302630611,,,,,,,,,,,,,,,,NO_000349
Pontefract Tanshelf,POT,Northern,,,53.6941436,-1.318917563,,,,,,,,,,,,,,,,NO_000350
Poppleton,POP,Northern,,,53.97609158,-1.148589239,,,,,,,,,,,,,,,,NO_000351
Poulton-le-Fylde,PFY,Northern,,,53.84814637,-2.990287393,,,,,,,,,,,,,,,,NO_000352
Poynton,PYT,Northern,,,53.35040033,-2.134408257,,,,,,,,,,,,,,,,NO_000353
Prescot,PSC,Northern,,,53.42356928,-2.799172819,,,,,,,,,,,,,,,,NO_000354
Prestbury,PRB,Northern,,,53.29339747,-2.145481304,,,,,,,,,,,,,,,,NO_000355
Prudhoe,PRU,Northern,,,54.96614154,-1.864859902,,,,,,,,,,,,,,,,NO_000356
Rainford,RNF,Northern,,,53.51711894,-2.789469813,,,,,,,,,,,,,,,,NO_000357
Rainhill,RNH,Northern,,,53.4171322,-2.766400942,,,,,,,,,,,,,,,,NO_000358
Ramsgreave & Wilpshire,RGW,Northern,,,53.78005445,-2.478750546,,,,,,,,,,,,,,,,NO_000359
Ravenglass for Eskdale,RAV,Northern,,,54.35561861,-3.408961525,,,,,,,,,,,,,,,,NO_000360
Ravensthorpe,RVN,Northern,,,53.6755404,-1.655576289,,,,,,,,,,,,,,,,NO_000361
Rawcliffe,RWC,Northern,,,53.68905567,-0.960855694,,,,,,,,,,,,,,,,NO_000362
Redcar British Steel,RBS,Northern,,,54.60989477,-1.112668323,,,,,,,,,,,,,,,,NO_000363
Redcar Central,RCC,Northern,,,54.6162319,-1.070873487,,,,,,,,,,,,,,,,NO_000364
Redcar East,RCE,Northern,,,54.60925751,-1.052297613,,,,,,,,,,,,,,,,NO_000365
Reddish North,RDN,Northern,,,53.44943056,-2.156253115,,,,,,,,,,,,,,,,NO_000366
Reddish South,RDS,Northern,,,53.43693407,-2.157863127,,,,,,,,,,,,,,,,NO_000367
Ribblehead,RHD,Northern,,,54.20584998,-2.360854841,,,,,,,,,,,,,,,,NO_000368
Riding Mill,RDM,Northern,,,54.94904894,-1.970772673,,,,,,,,,,,,,,,,NO_000369
Rishton,RIS,Northern,,,53.76355579,-2.420158645,,,,,,,,,,,,,,,,NO_000370
Roby,ROB,Northern,,,53.41005192,-2.855936847,,,,,,,,,,,,,,,,NO_000371
Rochdale,RCD,Northern,,,53.61032152,-2.153521182,,,,,,,,,,,,,,,,NO_000372
Romiley,RML,Northern,,,53.4141736,-2.089172777,,,,,,,,,,,,,,,,NO_000373
Roose,ROO,Northern,,,54.11516949,-3.194576777,,,,,,,,,,,,,,,,NO_000374
Rose Grove,RSG,Northern,,,53.78670009,-2.28226806,,,,,,,,,,,,,,,,NO_000375
Rose Hill Marple,RSH,Northern,,,53.39611526,-2.075900869,,,,,,,,,,,,,,,,NO_000376
Rotherham Central,RMC,Northern,,,53.43227009,-1.360440012,,,,,,,,,,,,,,,,NO_000377
Rufford,RUF,Northern,,,53.63502533,-2.806944757,,,,,,,,,,,,,,,,NO_000378
Ruswarp,RUS,Northern,,,54.47019987,-0.627765603,,,,,,,,,,,,,,,,NO_000379
Ryder Brow,RRB,Northern,,,53.45713715,-2.173450235,,,,,,,,,,,,,,,,NO_000380
Salford Central,SFD,Northern,,,53.48277848,-2.255532721,,,,,,,,,,,,,,,,NO_000381
Salford Crescent,SLD,Northern,,,53.48659869,-2.275750605,,,,,,,,,,,,,,,,NO_000382
Saltaire,SAE,Northern,,,53.83889296,-1.791618606,,,,,,,,,,,,,,,,NO_000383
Saltburn,SLB,Northern,,,54.58345549,-0.974136266,,,,,,,,,,,,,,,,NO_000384
Saltmarshe,SAM,Northern,,,53.7223492,-0.810007666,,,,,,,,,,,,,,,,NO_000385
Salwick,SLW,Northern,,,53.78171338,-2.819773179,,,,,,,,,,,,,,,,NO_000386
Sandal & Agbrigg,SNA,Northern,,,53.66313829,-1.481487026,,,,,,,,,,,,,,,,NO_000387
Sandbach,SDB,Northern,,,53.15018835,-2.3935123,,,,,,,,,,,,,,,,NO_000388
Sankey for Penketh,SNK,Northern,,,53.39247998,-2.650467264,,,,,,,,,,,,,,,,NO_000389
Seaham,SEA,Northern,,,54.83664804,-1.340923595,,,,,,,,,,,,,,,,NO_000390
Seascale,SSC,Northern,,,54.39564109,-3.484886294,,,,,,,,,,,,,,,,NO_000391
Seaton Carew,SEC,Northern,,,54.65831825,-1.200423075,,,,,,,,,,,,,,,,NO_000392
Seaton Delaval,SEJ,Northern,,,55.0759071,-1.5367301,,,,,,,,,,,,,,,,NO_000393
Sellafield,SEL,Northern,,,54.41659024,-3.51045609,,,,,,,,,,,,,,,,NO_000394
Settle,SET,Northern,,,54.06692419,-2.280711727,,,,,,,,,,,,,,,,NO_000395
Shepley,SPY,Northern,,,53.58920057,-1.704017926,,,,,,,,,,,,,,,,NO_000396
Sherburn-in-Elmet,SIE,Northern,,,53.79717016,-1.232684076,,,,,,,,,,,,,,,,NO_000397
Shildon,SHD,Northern,,,54.62680318,-1.637535646,,,,,,,,,,,,,,,,NO_000398
Shipley (Yorks),SHY,Northern,,,53.83274772,-1.773263392,,,,,,,,,,,,,,,,NO_000399
Shireoaks,SRO,Northern,,,53.32484379,-1.168215662,,,,,,,,,,,,,,,,NO_000400
Silecroft,SIC,Northern,,,54.22622466,-3.335366346,,,,,,,,,,,,,,,,NO_000401
Silkstone Common,SLK,Northern,,,53.53493739,-1.563474153,,,,,,,,,,,,,,,,NO_000402
Silverdale,SVR,Northern,,,54.16991444,-2.803839018,,,,,,,,,,,,,,,,NO_000403
Skipton,SKI,Northern,,,53.95870219,-2.025878431,,,,,,,,,,,,,,,,NO_000404
Slaithwaite,SWT,Northern,,,53.62384413,-1.881582946,,,,,,,,,,,,,,,,NO_000405
Sleights,SLH,Northern,,,54.46106173,-0.662475769,,,,,,,,,,,,,,,,NO_000406
Smithy Bridge,SMB,Northern,,,53.63301726,-2.113376557,,,,,,,,,,,,,,,,NO_000407
Snaith,SNI,Northern,,,53.69312867,-1.028454207,,,,,,,,,,,,,,,,NO_000408
South Bank,SBK,Northern,,,54.58383426,-1.176660612,,,,,,,,,,,,,,,,NO_000409
South Elmsall,SES,Northern,,,53.59462052,-1.284860698,,,,,,,,,,,,,,,,NO_000410
South Milford,SOM,Northern,,,53.7823442,-1.250529513,,,,,,,,,,,,,,,,NO_000411
Sowerby Bridge,SOW,Northern,,,53.70790822,-1.906950154,,,,,,,,,,,,,,,,NO_000412
Squires Gate,SQU,Northern,,,53.77677721,-3.04942893,,,,,,,,,,,,,,,,NO_000413
St Annes-on-the-Sea,SAS,Northern,,,53.75340279,-3.02912925,,,,,,,,,,,,,,,,NO_000414
St Bees,SBS,Northern,,,54.49258108,-3.591384658,,,,,,,,,,,,,,,,NO_000415
St Helens Central,SNH,Northern,,,53.45313449,-2.730304246,,,,,,,,,,,,,,,,NO_000416
St Helens Junction,SHJ,Northern,,,53.43354101,-2.699863587,,,,,,,,,,,,,,,,NO_000417
Stanlow & Thornton,SNT,Northern,,,53.27829475,-2.841153819,,,,,,,,,,,,,,,,NO_000418
Starbeck,SBE,Northern,,,53.99901434,-1.501135911,,,,,,,,,,,,,,,,NO_000419
Staveley (Cumbria),SVL,Northern,,,54.37544124,-2.819395031,,,,,,,,,,,,,,,,NO_000420
Steeton & Silsden,SON,Northern,,,53.90026989,-1.944114862,,,,,,,,,,,,,,,,NO_000421
Stocksfield,SKS,Northern,,,54.94704693,-1.916756206,,,,,,,,,,,,,,,,NO_000422
Stocksmoor,SSM,Northern,,,53.59437058,-1.723472627,,,,,,,,,,,,,,,,NO_000423
Stockton,STK,Northern,,,54.57024897,-1.318932714,,,,,,,,,,,,,,,,NO_000424
Streethouse,SHC,Northern,,,53.67632991,-1.399894276,,,,,,,,,,,,,,,,NO_000425
Strines,SRN,Northern,,,53.37510107,-2.032573054,,,,,,,,,,,,,,,,NO_000426
Styal,SYA,Northern,,,53.34834611,-2.240457225,,,,,,,,,,,,,,,,NO_000427
Sunderland,SUN,Northern,,,54.905507,-1.382377347,,,,,,,,,,,,,,,,NO_000428
Swinton (Manchester),SNN,Northern,,,53.51484469,-2.337463925,,,,,,,,,,,,,,,,NO_000429
Swinton (South Yorks),SWN,Northern,,,53.48625823,-1.305824829,,,,,,,,,,,,,,,,NO_000430
Teesside Airport,TEA,Northern,,,54.51813568,-1.425312602,,,,,,,,,,,,,,,,NO_000431
Thatto Heath,THH,Northern,,,53.43659332,-2.759374859,,,,,,,,,,,,,,,,NO_000432
Thorne North,TNN,Northern,,,53.61607518,-0.972324106,,,,,,,,,,,,,,,,NO_000433
Thorne South,TNS,Northern,,,53.60379593,-0.954637509,,,,,,,,,,,,,,,,NO_000434
Thurnscoe,THC,Northern,,,53.54506234,-1.308786923,,,,,,,,,,,,,,,,NO_000435
Todmorden,TOD,Northern,,,53.71383521,-2.099654001,,,,,,,,,,,,,,,,NO_000436
Trafford Park,TRA,Northern,,,53.45496887,-2.311688825,,,,,,,,,,,,,,,,NO_000437
Ulleskelf,ULL,Northern,,,53.85362212,-1.213971008,,,,,,,,,,,,,,,,NO_000438
Ulverston,ULV,Northern,,,54.19159088,-3.097920025,,,,,,,,,,,,,,,,NO_000439
Upholland,UPL,Northern,,,53.52839306,-2.741404202,,,,,,,,,,,,,,,,NO_000440
Urmston,URM,Northern,,,53.44828978,-2.353800379,,,,,,,,,,,,,,,,NO_000441
Wakefield Kirkgate,WKK,Northern,,,53.67898718,-1.488256596,,,,,,,,,,,,,,,,NO_000442
Walkden,WKD,Northern,,,53.51978762,-2.396325573,,,,,,,,,,,,,,,,NO_000443
Walsden,WDN,Northern,,,53.69621394,-2.104458959,,,,,,,,,,,,,,,,NO_000444
Warrington Central,WAC,Northern,,,53.39188323,-2.592413143,,,,,,,,,,,,,,,,NO_000445
Warrington West,WAW,Northern,,,53.393611,-2.638611,,,,,,,,,,,,,,,,NO_000446
Wavertree Technology Park,WAV,Northern,,,53.40595252,-2.923547158,,,,,,,,,,,,,,,,NO_000447
Weeton,WET,Northern,,,53.92319129,-1.581209427,,,,,,,,,,,,,,,,NO_000448
Wennington,WNN,Northern,,,54.12354041,-2.586901999,,,,,,,,,,,,,,,,NO_000449
West Allerton,WSA,Northern,,,53.36914314,-2.906969437,,,,,,,,,,,,,,,,NO_000450
Westhoughton,WHG,Northern,,,53.55597056,-2.52391934,,,,,,,,,,,,,,,,NO_000451
Wetheral,WRL,Northern,,,54.88383913,-2.831705373,,,,,,,,,,,,,,,,NO_000452
Whaley Bridge,WBR,Northern,,,53.33024999,-1.984639006,,,,,,,,,,,,,,,,NO_000453
Whalley (Lancs),WHE,Northern,,,53.82425416,-2.412258277,,,,,,,,,,,,,,,,NO_000454
Whiston,WHN,Northern,,,53.41387942,-2.796433416,,,,,,,,,,,,,,,,NO_000455
Whitby,WTB,Northern,,,54.48461942,-0.615396354,,,,,,,,,,,,,,,,NO_000456
White Rose,WRO,Northern,,,53.759293,-1.577713,,,,,,,,,,,,,,,,NO_000457
Whitehaven,WTH,Northern,,,54.55303162,-3.586933718,,,,,,,,,,,,,,,,NO_000458
Whitley Bridge,WBD,Northern,,,53.69914493,-1.158278466,,,,,,,,,,,,,,,,NO_000459
Widdrington,WDD,Northern,,,55.24139256,-1.616238916,,,,,,,,,,,,,,,,NO_000460
Widnes,WID,Northern,,,53.37851496,-2.733536824,,,,,,,,,,,,,,,,NO_000461
Wigan Wallgate,WGW,Northern,,,53.54483534,-2.633181536,,,,,,,,,,,,,,,,NO_000462
Wigton,WGT,Northern,,,54.82933971,-3.164351154,,,,,,,,,,,,,,,,NO_000463
Wilmslow,WML,Northern,,,53.32686324,-2.226327912,,,,,,,,,,,,,,,,NO_000464
Windermere,WDM,Northern,,,54.37960543,-2.903389364,,,,,,,,,,,,,,,,NO_000465
Wombwell,WOM,Northern,,,53.51759057,-1.416316768,,,,,,,,,,,,,,,,NO_000466
Woodhouse,WDH,Northern,,,53.36375861,-1.35755924,,,,,,,,,,,,,,,,NO_000467
Woodlesford,WDS,Northern,,,53.75680457,-1.442885379,,,,,,,,,,,,,,,,NO_000468
Woodley,WLY,Northern,,,53.42927163,-2.09326801,,,,,,,,,,,,,,,,NO_000469
Woodsmoor,WSR,Northern,,,53.3860782,-2.141286478,,,,,,,,,,,,,,,,NO_000470
Workington,WKG,Northern,,,54.6450979,-3.55849952,,,,,,,,,,,,,,,,NO_000471
Worksop,WRK,Northern,,,53.31166202,-1.122542594,,,,,,,,,,,,,,,,NO_000472
Wressle,WRS,Northern,,,53.77277727,-0.92420758,,,,,,,,,,,,,,,,NO_000473
Wylam,WYM,Northern,,,54.97497108,-1.814055621,,,,,,,,,,,,,,,,NO_000474
