station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
NR_0042,NR_R0042,Bescar Lane,BES,Northern,,,,53.62355392,-2.914683023,,,,,,,,,,NO_000042,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000042,,,,,FALSE,,,,,,,,,,,,,
NR_0043,NR_R0043,Beverley,BEV,Northern,,,,53.84230315,-0.42388287,,,,,,,,,,NO_000043,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000043,,,,,FALSE,,,,,,,,,,,,,
NR_0044,NR_R0044,Billingham,BIL,Northern,,,,54.60632344,-1.278542318,,,,,,,,,,NO_000044,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000044,,,,,FALSE,,,,,,,,,,,,,
NR_0045,NR_R0045,Bingley,BIY,Northern,,,,53.84840967,-1.836944749,,,,,,,,,,NO_000045,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000045,,,,,FALSE,,,,,,,,,,,,,
NR_0046,NR_R0046,Birchwood,BWD,Northern,,,,53.41196101,-2.528015343,,,,,,,,,,NO_000046,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000046,,,,,FALSE,,,,,,,,,,,,,
NR_0047,NR_R0047,Bishop Auckland,BIA,Northern,,,,54.65747215,-1.677565289,,,,,,,,,,NO_000047,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000047,,,,,FALSE,,,,,,,,,,,,,
NR_0048,NR_R0048,Blackburn,BBN,Northern,,,,53.74652637,-2.479127511,,,,,,,,,,NO_000048,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000048,,,,,FALSE,,,,,,,,,,,,,
NR_0049,NR_R0049,Blackpool North,BPN,Northern,,,,53.82192857,-3.049280829,,,,,,,,,,NO_000049,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000049,,,,,FALSE,,,,,,,,,,,,,
NR_0050,NR_R0050,Blackpool Pleasure Beach,BPB,Northern,,,,53.78824428,-3.053813568,,,,,,,,,,NO_000050,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000050,,,,,FALSE,,,,,,,,,,,,,
NR_0051,NR_R0051,Blackpool South,BPS,Northern,,,,53.7986229,-3.049063314,,,,,,,,,,NO_000051,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000051,,,,,FALSE,,,,,,,,,,,,,
NR_0052,NR_R0052,Blackrod,BLK,Northern,,,,53.59153702,-2.569533036,,,,,,,,,,NO_000052,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000052,,,,,FALSE,,,,,,,,,,,,,
NR_0053,NR_R0053,Blaydon,BLO,Northern,,,,54.96578715,-1.712587399,,,,,,,,,,NO_000053,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000053,,,,,FALSE,,,,,,,,,,,,,
NR_0054,NR_R0054,Blyth Bebside,BLI,Northern,,,,55.12728738,-1.558587759,,,,,,,,,,NO_000054,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000054,,,,,FALSE,,,,,,,,,,,,,
NR_0055,NR_R0055,Bolton,BON,Northern,,,,53.57415749,-2.42582971,,,,,,,,,,NO_000055,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000055,,,,,FALSE,,,,,,,,,,,,,
NR_0056,NR_R0056,Bolton-upon-Dearne,BTD,Northern,,,,53.51901464,-1.312227491,,,,,,,,,,NO_000056,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000056,,,,,FALSE,,,,,,,,,,,,,
NR_0057,NR_R0057,Bootle (Cumbria),BOC,Northern,,,,54.29035629,-3.394902231,,,,,,,,,,NO_000057,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000057,,,,,FALSE,,,,,,,,,,,,,
NR_0058,NR_R0058,Bradford Forster Square,BDQ,Northern,,,,53.79693456,-1.752961084,,,,,,,,,,NO_000058,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000058,,,,,FALSE,,,,,,,,,,,,,
NR_0059,NR_R0059,Bradford Interchange,BDI,Northern,,,,53.79108522,-1.749595186,,,,,,,,,,NO_000059,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000059,,,,,FALSE,,,,,,,,,,,,,
NR_0060,NR_R0060,Bramhall,BML,Northern,,,,53.35998386,-2.162236693,,,,,,,,,,NO_000060,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000060,,,,,FALSE,,,,,,,,,,,,,
NR_0061,NR_R0061,Bramley (West Yorkshire),BLE,Northern,,,,53.80599077,-1.63810801,,,,,,,,,,NO_000061,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000061,,,,,FALSE,,,,,,,,,,,,,
NR_0062,NR_R0062,Brampton (Cumbria),BMP,Northern,,,,54.93263673,-2.703813718,,,,,,,,,,NO_000062,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000062,,,,,FALSE,,,,,,,,,,,,,
NR_0063,NR_R0063,Braystones,BYS,Northern,,,,54.43954367,-3.543374836,,,,,,,,,,NO_000063,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000063,,,,,FALSE,,,,,,,,,,,,,
NR_0064,NR_R0064,Bredbury,BDY,Northern,,,,53.42296542,-2.109807325,,,,,,,,,,NO_000064,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000064,,,,,FALSE,,,,,,,,,,,,,
NR_0065,NR_R0065,Bridlington,BDT,Northern,,,,54.08414656,-0.198719149,,,,,,,,,,NO_000065,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000065,,,,,FALSE,,,,,,,,,,,,,
NR_0066,NR_R0066,Brierfield,BRF,Northern,,,,53.82454874,-2.236946834,,,,,,,,,,NO_000066,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000066,,,,,FALSE,,,,,,,,,,,,,
NR_0067,NR_R0067,Brigg,BGG,Northern,,,,53.54916351,-0.48611936,,,,,,,,,,NO_000067,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000067,,,,,FALSE,,,,,,,,,,,,,
NR_0068,NR_R0068,Brighouse,BGH,Northern,,,,53.69821366,-1.779439708,,,,,,,,,,NO_000068,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000068,,,,,FALSE,,,,,,,,,,,,,
NR_0069,NR_R0069,Brinnington,BNT,Northern,,,,53.43103407,-2.130899716,,,,,,,,,,NO_000069,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000069,,,,,FALSE,,,,,,,,,,,,,
NR_0070,NR_R0070,Broad Green,BGE,Northern,,,,53.40618138,-2.893466308,,,,,,,,,,NO_000070,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000070,,,,,FALSE,,,,,,,,,,,,,
NR_0071,NR_R0071,Broadbottom,BDB,Northern,,,,53.44099228,-2.016514951,,,,,,,,,,NO_000071,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000071,,,,,FALSE,,,,,,,,,,,,,
NR_0072,NR_R0072,Brockholes,BHS,Northern,,,,53.59716619,-1.770295861,,,,,,,,,,NO_000072,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000072,,,,,FALSE,,,,,,,,,,,,,
NR_0073,NR_R0073,Bromley Cross (Lancs),BMC,Northern,,,,53.61376394,-2.409600356,,,,,,,,,,NO_000073,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000073,,,,,FALSE,,,,,,,,,,,,,
NR_0074,NR_R0074,Broomfleet,BMF,Northern,,,,53.74015046,-0.673345968,,,,,,,,,,NO_000074,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000074,,,,,FALSE,,,,,,,,,,,,,
NR_0075,NR_R0075,Bryn,BYN,Northern,,,,53.49945144,-2.648183788,,,,,,,,,,NO_000075,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000075,,,,,FALSE,,,,,,,,,,,,,
NR_0076,NR_R0076,Buckshaw Parkway,BSV,Northern,,,,53.672825,-2.66447,,,,,,,,,,NO_000076,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000076,,,,,FALSE,,,,,,,,,,,,,
NR_0077,NR_R0077,Burley Park,BUY,Northern,,,,53.81217572,-1.577912469,,,,,,,,,,NO_000077,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000077,,,,,FALSE,,,,,,,,,,,,,
NR_0078,NR_R0078,Burley-in-Wharfedale,BUW,Northern,,,,53.90838882,-1.753521668,,,,,,,,,,NO_000078,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000078,,,,,FALSE,,,,,,,,,,,,,
NR_0079,NR_R0079,Burnage,BNA,Northern,,,,53.42192326,-2.215140157,,,,,,,,,,NO_000079,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000079,,,,,FALSE,,,,,,,,,,,,,
NR_0080,NR_R0080,Burneside (Cumbria),BUD,Northern,,,,54.35530768,-2.76621552,,,,,,,,,,NO_000080,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000080,,,,,FALSE,,,,,,,,,,,,,
NR_0081,NR_R0081,Burnley Barracks,BUB,Northern,,,,53.79124886,-2.258010878,,,,,,,,,,NO_000081,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000081,,,,,FALSE,,,,,,,,,,,,,
NR_0082,NR_R0082,Burnley Central,BNC,Northern,,,,53.79352327,-2.244969486,,,,,,,,,,NO_000082,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000082,,,,,FALSE,,,,,,,,,,,,,
NR_0083,NR_R0083,Burnley Manchester Road,BYM,Northern,,,,53.78497641,-2.248865862,,,,,,,,,,NO_000083,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000083,,,,,FALSE,,,,,,,,,,,,,
NR_0084,NR_R0084,Burscough Bridge,BCB,Northern,,,,53.60521267,-2.841741809,,,,,,,,,,NO_000084,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000084,,,,,FALSE,,,,,,,,,,,,,
NR_0085,NR_R0085,Burscough Junction,BCJ,Northern,,,,53.59803326,-2.840087989,,,,,,,,,,NO_000085,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,NO_000085,,,,,FALSE,,,,,,,,,,,,,
NR_0086,NR_R0086,Buxton,BUX,Northern,,,,53.26074338,-1.912870681,,,,,,,,,,NO_000086,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,NO_000086,,,,,FALSE,,,,,,,,,,,,,
