route_id,trunk_pattern,branch_pattern,shared_prefix,split_after,destination,service_count
R00741,SP004287,SP004116,9,BLG,EDB,1
R00742,SP003866,SP004220,24,LIN,EDB,1
R00743,SP003933,SP004016,9,BTG,RDC,2
R00744,SP004168,SP003938,11,BIS,LST,4
R00744,SP004168,SP004071,12,SAW,LST,4
R00744,SP004168,SP004166,21,HAC,LST,2
R00744,SP004168,SP004632,11,BIS,BIS,1
R00745,SP004231,SP003945,7,WIC,LST,6
R00745,SP004231,SP003946,7,WIC,LST,2
R00745,SP004231,SP004385,7,WIC,LST,2
R00746,SP003950,SP004251,8,RNH,LIV,4
R00747,SP003981,SP003982,5,BDA,NRW,2
R00748,SP004004,SP004006,10,WTM,LST,2
R00749,SP004010,SP004110,13,XOU,EUS,1
R00749,SP004010,SP004515,25,RUG,EUS,1
R00750,SP004035,SP004410,5,NNT,NNT,6
R00751,SP004136,SP004137,9,EMS,LIT,2
R00752,SP004161,SP004577,7,SRU,MYB,1
R00753,SP004183,SP004570,9,MAI,PAD,1
R00754,SP004283,SP004213,5,GOO,GOO,4
R00754,SP004283,SP004279,5,GOO,HUL,4
R00754,SP004283,SP004301,5,GOO,HUL,4
R00754,SP004283,SP004315,6,GBD,HUL,2
R00755,SP004270,SP004590,8,FAV,SPX,1
R00756,SP004273,SP004535,6,FAV,CST,2
R00757,SP004299,SP004532,9,XRJ,CST,1
R00757,SP004299,SP004533,9,XRJ,CST,2
R00758,SP004303,SP004638,8,XRJ,CST,1
R00759,SP004342,SP004330,5,DIG,PGN,2
R00759,SP004342,SP004364,5,DIG,PGN,2
R00760,SP004352,SP004422,5,HRS,LDS,2
R00761,SP004371,SP004369,6,TRU,PAR,2
R00762,SP004387,SP004391,11,GBK,CTR,2
R00763,SP004394,SP004390,10,XSI,SPX,1
