pattern_a,pattern_b,shared_prefix,origin,destination_a,destination_b
SP003488,SP004402,3,MAN,CDF,MAC
SP003488,SP004565,13,MAN,CDF,MFH
SP003491,SP003627,8,BDM,BTN,TBD
SP003491,SP003758,14,BDM,BTN,BTN
SP003491,SP003861,8,BDM,BTN,BTN
SP003491,SP003865,8,BDM,BTN,BTN
SP003491,SP004203,8,BDM,BTN,BTN
SP003491,SP004204,14,BDM,BTN,BTN
SP003491,SP004596,8,BDM,BTN,TBD
SP003491,SP004598,14,BDM,BTN,BTN
SP003492,SP003590,8,MAN,CRE,FGH
SP003492,SP003617,8,MAN,CRE,CDF
SP003492,SP003676,8,MAN,CRE,CDF
SP003492,SP003678,8,MAN,CRE,FGH
SP003492,SP003686,8,MAN,CRE,PMD
SP003492,SP003692,8,MAN,CRE,CMN
SP003492,SP004023,3,MAN,CRE,EUS
SP003492,SP004209,8,MAN,CRE,SHR
SP003492,SP004402,3,MAN,CRE,MAC
SP003492,SP004565,8,MAN,CRE,MFH
SP003494,SP003965,4,BRI,GMV,EDB
SP003494,SP004183,3,BRI,GMV,PAD
SP003494,SP004570,3,BRI,GMV,PAD
SP003495,SP003525,5,CDF,CTR,AGV
SP003495,SP003619,11,CDF,CTR,CTR
SP003495,SP003715,3,CDF,CTR,MAN
SP003495,SP004084,11,CDF,CTR,CRE
SP003495,SP004294,13,CDF,CTR,CTR
SP003496,SP003657,7,LIV,SHF,NCL
SP003496,SP004026,3,LIV,SHF,CRE
SP003496,SP004143,5,LIV,SHF,NRW
SP003496,SP004261,12,LIV,SHF,DON
SP003496,SP004268,12,LIV,SHF,MIA
SP003496,SP004269,5,LIV,SHF,NRW
SP003498,SP003509,3,PMH,WSB,NEM
SP003498,SP003511,3,PMH,WSB,NEM
SP003498,SP003545,3,PMH,WSB,NEM
SP003498,SP003547,3,PMH,WSB,GTW
SP003498,SP004502,17,PMH,WSB,BRI
SP003499,SP004115,7,CAR,LDS,LDS
SP003500,SP004135,8,BTN,SOU,SOU
SP003501,SP004094,5,GCR,WEY,PLY
SP003501,SP004403,5,GCR,WEY,BRI
SP003503,SP003806,3,LET,KGX,KGX
SP003509,SP003511,3,PMH,NEM,NEM
SP003509,SP003545,3,PMH,NEM,NEM
SP003509,SP003547,3,PMH,NEM,GTW
SP003509,SP004502,3,PMH,NEM,BRI
SP003511,SP003545,11,PMH,NEM,NEM
SP003511,SP003547,4,PMH,NEM,GTW
SP003511,SP004502,3,PMH,NEM,BRI
SP003512,SP003529,6,LDS,SBY,YRK
SP003512,SP003571,7,LDS,SBY,HUL
SP003513,SP004093,7,PGN,CDF,BRI
SP003513,SP004167,7,PGN,CDF,PAD
SP003514,SP003517,11,EXM,CDF,BNP
SP003514,SP004333,11,EXM,CDF,PGN
SP003515,SP003587,4,CBG,KGX,KGX
SP003515,SP003931,3,CBG,KGX,LST
SP003515,SP003936,3,CBG,KGX,LST
SP003515,SP003938,3,CBG,KGX,LST
SP003515,SP004008,4,CBG,KGX,KGX
SP003515,SP004071,3,CBG,KGX,LST
SP003515,SP004164,3,CBG,KGX,LST
SP003515,SP004166,3,CBG,KGX,LST
SP003515,SP004168,3,CBG,KGX,LST
SP003515,SP004225,3,CBG,KGX,SRA
SP003515,SP004481,4,CBG,KGX,BTN
SP003515,SP004568,3,CBG,KGX,LST
SP003515,SP004632,3,CBG,KGX,BIS
SP003516,SP004564,9,WEY,GCR,WSB
SP003517,SP004333,11,EXM,BNP,PGN
SP003518,SP003844,3,NEM,AON,BMH
SP003518,SP003846,3,NEM,AON,BMH
SP003518,SP003849,3,NEM,AON,BMH
SP003518,SP003851,3,NEM,AON,SOU
SP003518,SP003871,3,NEM,AON,SAL
SP003518,SP003917,3,NEM,AON,BMH
SP003518,SP003939,3,NEM,AON,PTR
SP003518,SP004198,3,NEM,AON,POO
SP003522,SP003636,6,HWV,SNF,PAD
SP003524,SP004575,11,TBD,BDM,BDM
SP003525,SP003619,5,CDF,AGV,CTR
SP003525,SP003715,3,CDF,AGV,MAN
SP003525,SP004084,5,CDF,AGV,CRE
SP003525,SP004294,5,CDF,AGV,CTR
SP003526,SP003531,5,SCA,MAN,MAN
SP003526,SP003736,8,SCA,MAN,MAN
SP003527,SP003899,3,NEM,AHT,AON
SP003528,SP003544,14,NEM,SOU,PMH
SP003528,SP003928,5,NEM,SOU,BSK
SP003529,SP003571,6,LDS,YRK,HUL
SP003530,SP004099,3,HGS,BTN,TON
SP003530,SP004555,3,HGS,BTN,CHX
SP003530,SP004566,3,HGS,BTN,CST
SP003531,SP003736,5,SCA,MAN,MAN
SP003534,SP004601,5,GLD,RAY,RAY
SP003534,SP004603,11,GLD,RAY,EAD
SP003535,SP003561,3,HUD,BGH,HFX
SP003540,SP003600,9,KGX,GLQ,CBG
SP003540,SP003658,4,KGX,GLQ,ELY
SP003540,SP003667,4,KGX,GLQ,YRK
SP003540,SP003669,19,KGX,GLQ,INV
SP003540,SP003855,3,KGX,GLQ,ABD
SP003540,SP003859,3,KGX,GLQ,LDS
SP003540,SP004237,3,KGX,GLQ,PBO
SP003542,SP003986,33,GLQ,KGX,KGX
SP003542,SP004140,4,GLQ,KGX,ALO
SP003542,SP004293,4,GLQ,KGX,ABD
SP003542,SP004297,4,GLQ,KGX,ABD
SP003542,SP004298,4,GLQ,KGX,INV
SP003542,SP004300,4,GLQ,KGX,INV
SP003544,SP003928,5,NEM,PMH,BSK
SP003545,SP003547,4,PMH,NEM,GTW
SP003545,SP004502,3,PMH,NEM,BRI
SP003546,SP003588,5,BTN,BAL,BDM
SP003546,SP003809,5,BTN,BAL,WSW
SP003546,SP003989,8,BTN,BAL,BAK
SP003546,SP004194,5,BTN,BAL,BDM
SP003546,SP004487,5,BTN,BAL,BDM
SP003546,SP004582,5,BTN,BAL,BDM
SP003547,SP004502,3,PMH,GTW,BRI
SP003549,SP003599,12,PBO,KGX,KGX
SP003549,SP003991,8,PBO,KGX,HRH
SP003549,SP003992,8,PBO,KGX,HRH
SP003549,SP003994,8,PBO,KGX,KGX
SP003549,SP003996,8,PBO,KGX,KGX
SP003549,SP004155,8,PBO,KGX,HRH
SP003549,SP004339,8,PBO,KGX,HRH
SP003549,SP004341,8,PBO,KGX,HRH
SP003550,SP004552,6,BTN,HGS,HGS
SP003551,SP003553,9,BDT,YRK,YRK
SP003551,SP003555,4,BDT,YRK,YRK
SP003551,SP003565,9,BDT,YRK,YRK
SP003551,SP003567,4,BDT,YRK,YRK
SP003551,SP004368,7,BDT,YRK,YRK
SP003552,SP004120,5,ORE,PLG,BTN
SP003552,SP004126,14,ORE,PLG,BTN
SP003552,SP004128,14,ORE,PLG,BTN
SP003553,SP003555,4,BDT,YRK,YRK
SP003553,SP003565,10,BDT,YRK,YRK
SP003553,SP003567,4,BDT,YRK,YRK
SP003553,SP004368,7,BDT,YRK,YRK
SP003555,SP003565,4,BDT,YRK,YRK
SP003555,SP003567,8,BDT,YRK,YRK
SP003555,SP004368,4,BDT,YRK,YRK
SP003556,SP003640,5,DKG,BAL,BAK
SP003556,SP004554,8,DKG,BAL,BAK
SP003562,SP003639,3,EDB,EUS,GLC
SP003562,SP003808,3,EDB,EUS,GLC
SP003562,SP003970,20,EDB,EUS,EUS
SP003562,SP004263,14,EDB,EUS,MIA
SP003562,SP004448,3,EDB,EUS,GLC
SP003562,SP004456,3,EDB,EUS,GLC
SP003564,SP003671,4,HUL,YRK,SHF
SP003564,SP004285,4,HUL,YRK,DON
SP003564,SP004286,4,HUL,YRK,DON
SP003564,SP004292,6,HUL,YRK,DON
SP003565,SP003567,4,BDT,YRK,YRK
SP003565,SP004368,7,BDT,YRK,YRK
SP003566,SP004461,7,SBY,LDS,HFX
SP003567,SP004368,4,BDT,YRK,YRK
SP003568,SP003958,10,EUS,WVH,INV
SP003568,SP004012,10,EUS,WVH,GLC
SP003568,SP004017,10,EUS,WVH,PRE
SP003568,SP004025,10,EUS,WVH,PRE
SP003568,SP004034,10,EUS,WVH,CRE
SP003568,SP004036,14,EUS,WVH,GLC
SP003568,SP004111,14,EUS,WVH,GLC
SP003568,SP004121,4,EUS,WVH,NMP
SP003568,SP004127,4,EUS,WVH,NMP
SP003568,SP004131,5,EUS,WVH,BHM
SP003568,SP004188,10,EUS,WVH,CRE
SP003568,SP004207,10,EUS,WVH,CRE
SP003568,SP004232,23,EUS,WVH,INV
SP003568,SP004384,10,EUS,WVH,WVH
SP003568,SP004399,10,EUS,WVH,GLC
SP003568,SP004433,8,EUS,WVH,NMP
SP003568,SP004516,10,EUS,WVH,GLC
SP003568,SP004529,5,EUS,WVH,BHM
SP003569,SP004593,6,YRK,BDT,HUL
SP003573,SP003862,3,SHF,YRK,CLE
SP003573,SP003985,8,SHF,YRK,LDS
SP003574,SP003771,3,CDF,CMN,MFH
SP003576,SP003720,3,XVJ,AFK,RAM
SP003576,SP004649,3,XVJ,AFK,HOV
SP003578,SP003620,17,MFH,CDF,CDF
SP003578,SP003623,7,MFH,CDF,CMN
SP003578,SP003709,14,MFH,CDF,MAN
SP003578,SP003713,14,MFH,CDF,MAN
SP003578,SP003883,17,MFH,CDF,CDF
SP003578,SP003963,14,MFH,CDF,CDF
SP003580,SP003594,6,FGH,CDF,CMN
SP003580,SP003712,19,FGH,CDF,MAN
SP003580,SP003772,3,FGH,CDF,CLR
SP003581,SP004558,3,CDF,MFH,CMN
SP003582,SP004075,11,ABA,CDF,CDF
SP003585,SP003633,3,LLD,BHM,LLJ
SP003585,SP003764,3,LLD,BHM,BFF
SP003586,SP004015,4,HHD,CTR,BHM
SP003587,SP003931,3,CBG,KGX,LST
SP003587,SP003936,3,CBG,KGX,LST
SP003587,SP003938,3,CBG,KGX,LST
SP003587,SP004008,10,CBG,KGX,KGX
SP003587,SP004071,3,CBG,KGX,LST
SP003587,SP004164,3,CBG,KGX,LST
SP003587,SP004166,3,CBG,KGX,LST
SP003587,SP004168,3,CBG,KGX,LST
SP003587,SP004225,3,CBG,KGX,SRA
SP003587,SP004481,10,CBG,KGX,BTN
SP003587,SP004568,3,CBG,KGX,LST
SP003587,SP004632,3,CBG,KGX,BIS
SP003588,SP003809,10,BTN,BDM,WSW
SP003588,SP003989,5,BTN,BDM,BAK
SP003588,SP004194,16,BTN,BDM,BDM
SP003588,SP004487,10,BTN,BDM,BDM
SP003588,SP004582,10,BTN,BDM,BDM
SP003589,SP003794,4,BAK,HRH,ECR
SP003590,SP003617,10,MAN,FGH,CDF
SP003590,SP003676,10,MAN,FGH,CDF
SP003590,SP003678,20,MAN,FGH,FGH
SP003590,SP003686,20,MAN,FGH,PMD
SP003590,SP003692,26,MAN,FGH,CMN
SP003590,SP004023,3,MAN,FGH,EUS
SP003590,SP004209,13,MAN,FGH,SHR
SP003590,SP004402,3,MAN,FGH,MAC
SP003590,SP004565,26,MAN,FGH,MFH
SP003591,SP003666,3,PAD,RDG,TAU
SP003591,SP003788,3,PAD,RDG,SWA
SP003591,SP004186,3,PAD,RDG,FRO
SP003591,SP004248,3,PAD,RDG,WPH
SP003591,SP004338,3,PAD,RDG,BPW
SP003591,SP004416,3,PAD,RDG,BDW
SP003591,SP004476,3,PAD,RDG,BAN
SP003591,SP004599,3,PAD,RDG,WOS
SP003593,SP003603,5,GTW,BAL,WSW
SP003593,SP004119,5,GTW,BAL,RDH
SP003594,SP003712,6,FGH,CMN,MAN
SP003594,SP003772,3,FGH,CMN,CLR
SP003595,SP003822,11,WSW,GTW,TBD
SP003596,SP003755,3,RDG,PAD,PAD
SP003596,SP004040,7,RDG,PAD,PAD
SP003596,SP004520,6,RDG,PAD,PAD
SP003596,SP004629,3,RDG,PAD,PAD
SP003596,SP004630,3,RDG,PAD,PAD
SP003597,SP003816,10,GDP,LST,PDX
SP003598,SP003738,5,LST,GDP,HWC
SP003598,SP003741,5,LST,GDP,HPQ
SP003598,SP003743,5,LST,GDP,HPQ
SP003598,SP003905,5,LST,GDP,WTM
SP003598,SP003908,5,LST,GDP,WTM
SP003598,SP003910,5,LST,GDP,BTR
SP003598,SP003922,5,LST,GDP,COL
SP003598,SP003923,5,LST,GDP,COL
SP003598,SP003926,5,LST,GDP,COL
SP003598,SP003947,5,LST,GDP,SMN
SP003598,SP003948,5,LST,GDP,SOV
SP003598,SP003999,5,LST,GDP,CLT
SP003598,SP004024,5,LST,GDP,CLT
SP003598,SP004028,5,LST,GDP,CLT
SP003598,SP004029,5,LST,GDP,CLT
SP003598,SP004039,5,LST,GDP,CLT
SP003598,SP004049,5,LST,GDP,IPS
SP003598,SP004050,5,LST,GDP,IPS
SP003598,SP004053,5,LST,GDP,IPS
SP003598,SP004153,5,LST,GDP,WTM
SP003598,SP004622,4,LST,GDP,SOV
SP003599,SP003991,8,PBO,KGX,HRH
SP003599,SP003992,8,PBO,KGX,HRH
SP003599,SP003994,8,PBO,KGX,KGX
SP003599,SP003996,8,PBO,KGX,KGX
SP003599,SP004155,8,PBO,KGX,HRH
SP003599,SP004339,8,PBO,KGX,HRH
SP003599,SP004341,8,PBO,KGX,HRH
SP003600,SP003658,4,KGX,CBG,ELY
SP003600,SP003667,4,KGX,CBG,YRK
SP003600,SP003669,9,KGX,CBG,INV
SP003600,SP003855,3,KGX,CBG,ABD
SP003600,SP003859,3,KGX,CBG,LDS
SP003600,SP004237,3,KGX,CBG,PBO
SP003602,SP003716,10,ABX,MAI,PDX
SP003602,SP003730,14,ABX,MAI,HWV
SP003603,SP004119,5,GTW,WSW,RDH
SP003605,SP003612,10,LLJ,LIV,MIA
SP003605,SP003990,10,LLJ,LIV,MIA
SP003606,SP003607,5,YRK,MAN,LDS
SP003610,SP003673,8,BAK,TBD,WRH
SP003610,SP003843,4,BAK,TBD,HRH
SP003610,SP003969,3,BAK,TBD,BTN
SP003610,SP004013,16,BAK,TBD,HRH
SP003610,SP004142,6,BAK,TBD,OXT
SP003610,SP004307,8,BAK,TBD,BTN
SP003612,SP003990,18,LLJ,MIA,MIA
SP003613,SP003710,4,HAF,PAD,SNF
SP003613,SP004041,4,HAF,PAD,PAD
SP003615,SP004388,7,DVP,CST,SPX
SP003615,SP004614,4,DVP,CST,SPX
SP003616,SP003651,10,PLY,LDS,PAD
SP003617,SP003676,13,MAN,CDF,CDF
SP003617,SP003678,10,MAN,CDF,FGH
SP003617,SP003686,10,MAN,CDF,PMD
SP003617,SP003692,10,MAN,CDF,CMN
SP003617,SP004023,3,MAN,CDF,EUS
SP003617,SP004209,10,MAN,CDF,SHR
SP003617,SP004402,3,MAN,CDF,MAC
SP003617,SP004565,10,MAN,CDF,MFH
SP003619,SP003715,3,CDF,CTR,MAN
SP003619,SP004084,18,CDF,CTR,CRE
SP003619,SP004294,11,CDF,CTR,CTR
SP003620,SP003623,7,MFH,CDF,CMN
SP003620,SP003709,14,MFH,CDF,MAN
SP003620,SP003713,14,MFH,CDF,MAN
SP003620,SP003883,22,MFH,CDF,CDF
SP003620,SP003963,14,MFH,CDF,CDF
SP003621,SP003625,16,PMD,CDF,CDF
SP003621,SP003750,16,PMD,CDF,CDF
SP003621,SP003783,11,PMD,CDF,CMN
SP003622,SP003634,5,CDF,CMN,MST
SP003623,SP003709,7,MFH,CMN,MAN
SP003623,SP003713,7,MFH,CMN,MAN
SP003623,SP003883,7,MFH,CMN,CDF
SP003623,SP003963,7,MFH,CMN,CDF
SP003625,SP003750,16,PMD,CDF,CDF
SP003625,SP003783,11,PMD,CDF,CMN
SP003627,SP003758,8,BDM,TBD,BTN
SP003627,SP003861,19,BDM,TBD,BTN
SP003627,SP003865,17,BDM,TBD,BTN
SP003627,SP004203,19,BDM,TBD,BTN
SP003627,SP004204,8,BDM,TBD,BTN
SP003627,SP004596,17,BDM,TBD,TBD
SP003627,SP004598,8,BDM,TBD,BTN
SP003629,SP004196,8,TBD,BDM,BDM
SP003630,SP004580,10,DLJ,SQE,WCY
SP003633,SP003764,3,LLD,LLJ,BFF
SP003638,SP003679,3,RAY,PMH,SOU
SP003639,SP003808,4,EDB,GLC,GLC
SP003639,SP003970,3,EDB,GLC,EUS
SP003639,SP004263,3,EDB,GLC,MIA
SP003639,SP004448,3,EDB,GLC,GLC
SP003639,SP004456,3,EDB,GLC,GLC
SP003640,SP004554,5,DKG,BAK,BAK
SP003642,SP003647,3,BNP,LLP,LCP
SP003644,SP004623,4,EDB,INV,SBR
SP003644,SP004624,7,EDB,INV,ABD
SP003646,SP004308,4,DEE,EDB,GLQ
SP003646,SP004617,4,DEE,EDB,EDB
SP003646,SP004619,4,DEE,EDB,EDB
SP003649,SP004277,11,PNZ,PAD,PLY
SP003649,SP004492,11,PNZ,PAD,PLY
SP003649,SP004494,11,PNZ,PAD,PLY
SP003650,SP003901,7,MLN,MTH,ADR
SP003650,SP003907,7,MLN,MTH,EDB
SP003650,SP003909,7,MLN,MTH,EDB
SP003650,SP003912,7,MLN,MTH,BHG
SP003650,SP004222,14,MLN,MTH,MTH
SP003650,SP004290,7,MLN,MTH,SPR
SP003655,SP003661,26,BHC,ADR,ADR
SP003655,SP004302,9,BHC,ADR,DMR
SP003656,SP003698,6,CHX,GRV,DFD
SP003656,SP003699,8,CHX,GRV,ORP
SP003657,SP004026,3,LIV,NCL,CRE
SP003657,SP004143,5,LIV,NCL,NRW
SP003657,SP004261,7,LIV,NCL,DON
SP003657,SP004268,7,LIV,NCL,MIA
SP003657,SP004269,5,LIV,NCL,NRW
SP003658,SP003667,9,KGX,ELY,YRK
SP003658,SP003669,4,KGX,ELY,INV
SP003658,SP003855,3,KGX,ELY,ABD
SP003658,SP003859,3,KGX,ELY,LDS
SP003658,SP004237,3,KGX,ELY,PBO
SP003660,SP003929,6,ELY,KGX,LST
SP003660,SP003935,6,ELY,KGX,LST
SP003660,SP004171,6,ELY,KGX,LST
SP003660,SP004176,6,ELY,KGX,LST
SP003660,SP004210,6,ELY,KGX,LST
SP003660,SP004278,6,ELY,KGX,LST
SP003661,SP004302,9,BHC,ADR,DMR
SP003664,SP004404,12,RAM,CHX,SPX
SP003664,SP004618,12,RAM,CHX,SPX
SP003666,SP003788,12,PAD,TAU,SWA
SP003666,SP004186,6,PAD,TAU,FRO
SP003666,SP004248,7,PAD,TAU,WPH
SP003666,SP004338,9,PAD,TAU,BPW
SP003666,SP004416,6,PAD,TAU,BDW
SP003666,SP004476,7,PAD,TAU,BAN
SP003666,SP004599,9,PAD,TAU,WOS
SP003667,SP003669,4,KGX,YRK,INV
SP003667,SP003855,3,KGX,YRK,ABD
SP003667,SP003859,3,KGX,YRK,LDS
SP003667,SP004237,3,KGX,YRK,PBO
SP003669,SP003855,3,KGX,INV,ABD
SP003669,SP003859,3,KGX,INV,LDS
SP003669,SP004237,3,KGX,INV,PBO
SP003670,SP003781,4,BPN,LIV,LDS
SP003670,SP004097,6,BPN,LIV,MAN
SP003670,SP004106,4,BPN,LIV,YRK
SP003670,SP004205,3,BPN,LIV,CRE
SP003670,SP004229,16,BPN,LIV,LIV
SP003670,SP004295,4,BPN,LIV,YRK
SP003670,SP004426,8,BPN,LIV,LIV
SP003670,SP004526,6,BPN,LIV,MAN
SP003670,SP004578,4,BPN,LIV,CRE
SP003671,SP004285,5,HUL,SHF,DON
SP003671,SP004286,10,HUL,SHF,DON
SP003671,SP004292,4,HUL,SHF,DON
SP003673,SP003843,4,BAK,WRH,HRH
SP003673,SP003969,3,BAK,WRH,BTN
SP003673,SP004013,8,BAK,WRH,HRH
SP003673,SP004142,6,BAK,WRH,OXT
SP003673,SP004307,10,BAK,WRH,BTN
SP003675,SP003677,9,BAL,WRH,WRH
SP003675,SP003756,5,BAL,WRH,BTN
SP003675,SP004020,7,BAL,WRH,GTW
SP003675,SP004086,6,BAL,WRH,WRH
SP003676,SP003678,10,MAN,CDF,FGH
SP003676,SP003686,10,MAN,CDF,PMD
SP003676,SP003692,10,MAN,CDF,CMN
SP003676,SP004023,3,MAN,CDF,EUS
SP003676,SP004209,10,MAN,CDF,SHR
SP003676,SP004402,3,MAN,CDF,MAC
SP003676,SP004565,10,MAN,CDF,MFH
SP003677,SP003756,5,BAL,WRH,BTN
SP003677,SP004020,7,BAL,WRH,GTW
SP003677,SP004086,6,BAL,WRH,WRH
SP003678,SP003686,36,MAN,FGH,PMD
SP003678,SP003692,20,MAN,FGH,CMN
SP003678,SP004023,3,MAN,FGH,EUS
SP003678,SP004209,13,MAN,FGH,SHR
SP003678,SP004402,3,MAN,FGH,MAC
SP003678,SP004565,20,MAN,FGH,MFH
SP003680,SP003775,4,DMR,BHC,HLC
SP003681,SP003774,14,ADR,BHC,HLC
SP003681,SP003892,16,ADR,BHC,MLN
SP003682,SP004200,10,SOU,BTN,BTN
SP003682,SP004202,7,SOU,BTN,BTN
SP003682,SP004208,17,SOU,BTN,BTN
SP003684,SP003795,8,LST,SSD,BIS
SP003684,SP003927,6,LST,SSD,ELY
SP003684,SP003930,6,LST,SSD,CMB
SP003684,SP003937,9,LST,SSD,CBG
SP003684,SP004065,8,LST,SSD,ELY
SP003684,SP004066,9,LST,SSD,CMB
SP003684,SP004073,8,LST,SSD,CMB
SP003684,SP004074,9,LST,SSD,CMB
SP003684,SP004076,9,LST,SSD,CBG
SP003684,SP004082,5,LST,SSD,HFE
SP003684,SP004087,5,LST,SSD,HFE
SP003684,SP004091,5,LST,SSD,HFE
SP003684,SP004170,8,LST,SSD,CMB
SP003684,SP004173,9,LST,SSD,CMB
SP003684,SP004193,9,LST,SSD,CBG
SP003684,SP004567,5,LST,SSD,ELY
SP003684,SP004569,8,LST,SSD,ELY
SP003684,SP004627,9,LST,SSD,SSD
SP003685,SP003747,8,SSD,TOM,LST
SP003686,SP003692,20,MAN,PMD,CMN
SP003686,SP004023,3,MAN,PMD,EUS
SP003686,SP004209,13,MAN,PMD,SHR
SP003686,SP004402,3,MAN,PMD,MAC
SP003686,SP004565,20,MAN,PMD,MFH
SP003690,SP003704,20,CUB,DMR,DMR
SP003690,SP003727,22,CUB,DMR,MLN
SP003692,SP004023,3,MAN,CMN,EUS
SP003692,SP004209,13,MAN,CMN,SHR
SP003692,SP004402,3,MAN,CMN,MAC
SP003692,SP004565,41,MAN,CMN,MFH
SP003698,SP003699,6,CHX,DFD,ORP
SP003704,SP003727,20,CUB,DMR,MLN
SP003707,SP004451,8,MIA,BPN,OXN
SP003707,SP004500,5,MIA,BPN,LIV
SP003709,SP003713,22,MFH,MAN,MAN
SP003709,SP003883,14,MFH,MAN,CDF
SP003709,SP003963,16,MFH,MAN,CDF
SP003710,SP004041,4,HAF,SNF,PAD
SP003711,SP004118,9,MIA,BPN,LIV
SP003711,SP004489,7,MIA,BPN,CLE
SP003711,SP004503,12,MIA,BPN,BIF
SP003711,SP004572,14,MIA,BPN,BPN
SP003711,SP004585,7,MIA,BPN,SCA
SP003712,SP003772,3,FGH,MAN,CLR
SP003713,SP003883,14,MFH,MAN,CDF
SP003713,SP003963,16,MFH,MAN,CDF
SP003714,SP003957,3,PAD,HWV,GFD
SP003715,SP004084,3,CDF,MAN,CRE
SP003715,SP004294,3,CDF,MAN,CTR
SP003716,SP003730,10,ABX,PDX,HWV
SP003720,SP004649,3,XVJ,RAM,HOV
SP003724,SP003984,4,BPN,MIA,MIA
SP003738,SP003741,10,LST,HWC,HPQ
SP003738,SP003743,17,LST,HWC,HPQ
SP003738,SP003905,8,LST,HWC,WTM
SP003738,SP003908,8,LST,HWC,WTM
SP003738,SP003910,10,LST,HWC,BTR
SP003738,SP003922,10,LST,HWC,COL
SP003738,SP003923,8,LST,HWC,COL
SP003738,SP003926,8,LST,HWC,COL
SP003738,SP003947,8,LST,HWC,SMN
SP003738,SP003948,5,LST,HWC,SOV
SP003738,SP003999,10,LST,HWC,CLT
SP003738,SP004024,11,LST,HWC,CLT
SP003738,SP004028,14,LST,HWC,CLT
SP003738,SP004029,10,LST,HWC,CLT
SP003738,SP004039,8,LST,HWC,CLT
SP003738,SP004049,8,LST,HWC,IPS
SP003738,SP004050,15,LST,HWC,IPS
SP003738,SP004053,11,LST,HWC,IPS
SP003738,SP004153,6,LST,HWC,WTM
SP003738,SP004622,4,LST,HWC,SOV
SP003739,SP004064,6,HWC,LST,MNG
SP003739,SP004160,7,HWC,LST,COL
SP003739,SP004318,13,HWC,LST,LST
SP003741,SP003743,10,LST,HPQ,HPQ
SP003741,SP003905,8,LST,HPQ,WTM
SP003741,SP003908,8,LST,HPQ,WTM
SP003741,SP003910,12,LST,HPQ,BTR
SP003741,SP003922,15,LST,HPQ,COL
SP003741,SP003923,8,LST,HPQ,COL
SP003741,SP003926,8,LST,HPQ,COL
SP003741,SP003947,8,LST,HPQ,SMN
SP003741,SP003948,5,LST,HPQ,SOV
SP003741,SP003999,15,LST,HPQ,CLT
SP003741,SP004024,10,LST,HPQ,CLT
SP003741,SP004028,10,LST,HPQ,CLT
SP003741,SP004029,12,LST,HPQ,CLT
SP003741,SP004039,8,LST,HPQ,CLT
SP003741,SP004049,8,LST,HPQ,IPS
SP003741,SP004050,10,LST,HPQ,IPS
SP003741,SP004053,10,LST,HPQ,IPS
SP003741,SP004153,6,LST,HPQ,WTM
SP003741,SP004622,4,LST,HPQ,SOV
SP003743,SP003905,8,LST,HPQ,WTM
SP003743,SP003908,8,LST,HPQ,WTM
SP003743,SP003910,10,LST,HPQ,BTR
SP003743,SP003922,10,LST,HPQ,COL
SP003743,SP003923,8,LST,HPQ,COL
SP003743,SP003926,8,LST,HPQ,COL
SP003743,SP003947,8,LST,HPQ,SMN
SP003743,SP003948,5,LST,HPQ,SOV
SP003743,SP003999,10,LST,HPQ,CLT
SP003743,SP004024,11,LST,HPQ,CLT
SP003743,SP004028,14,LST,HPQ,CLT
SP003743,SP004029,10,LST,HPQ,CLT
SP003743,SP004039,8,LST,HPQ,CLT
SP003743,SP004049,8,LST,HPQ,IPS
SP003743,SP004050,15,LST,HPQ,IPS
SP003743,SP004053,11,LST,HPQ,IPS
SP003743,SP004153,6,LST,HPQ,WTM
SP003743,SP004622,4,LST,HPQ,SOV
SP003750,SP003783,11,PMD,CDF,CMN
SP003754,SP004459,12,LIV,WGN,MCV
SP003755,SP004040,3,RDG,PAD,PAD
SP003755,SP004520,3,RDG,PAD,PAD
SP003755,SP004629,4,RDG,PAD,PAD
SP003755,SP004630,5,RDG,PAD,PAD
SP003756,SP004020,5,BAL,BTN,GTW
SP003756,SP004086,5,BAL,BTN,WRH
SP003757,SP003761,4,EDB,LEV,COW
SP003757,SP003767,12,EDB,LEV,GLT
SP003757,SP003833,4,EDB,LEV,GLT
SP003757,SP003878,4,EDB,LEV,PTH
SP003758,SP003861,8,BDM,BTN,BTN
SP003758,SP003865,8,BDM,BTN,BTN
SP003758,SP004203,8,BDM,BTN,BTN
SP003758,SP004204,18,BDM,BTN,BTN
SP003758,SP004596,8,BDM,BTN,TBD
SP003758,SP004598,17,BDM,BTN,BTN
SP003759,SP003812,4,EBN,BAL,HHE
SP003759,SP004147,4,EBN,BAL,HHE
SP003759,SP004505,18,EBN,BAL,BAK
SP003759,SP004595,4,EBN,BAL,WSW
SP003760,SP004546,3,CHX,GRV,HGS
SP003760,SP004547,3,CHX,GRV,HGS
SP003760,SP004549,3,CHX,GRV,HGS
SP003760,SP004551,3,CHX,GRV,HGS
SP003761,SP003767,4,EDB,COW,GLT
SP003761,SP003833,7,EDB,COW,GLT
SP003761,SP003878,11,EDB,COW,PTH
SP003766,SP003819,7,GLQ,FKG,CUB
SP003767,SP003833,4,EDB,GLT,GLT
SP003767,SP003878,4,EDB,GLT,PTH
SP003768,SP003770,7,HLC,EDB,BHG
SP003768,SP003773,7,HLC,EDB,ADR
SP003768,SP003782,10,HLC,EDB,EDB
SP003770,SP003773,26,HLC,BHG,ADR
SP003770,SP003782,7,HLC,BHG,EDB
SP003773,SP003782,7,HLC,ADR,EDB
