route_a,route_b,route_a_length,route_b_length,shared_prefix,shared_suffix,shared_stations,overlap_percent
R00880,R01256,22,19,1,0,1,4.5
R00880,R01259,22,23,4,0,4,17.4
R00880,R01280,22,15,1,0,1,4.5
R00880,R01442,22,8,1,0,1,4.5
R00880,R01462,22,16,0,3,3,13.6
R00880,R01465,22,9,0,3,3,13.6
R00880,R01467,22,21,0,3,3,13.6
R00880,R01497,22,18,1,0,1,4.5
R00880,R01498,22,20,2,0,2,9.1
R00880,R01537,22,30,0,1,1,3.3
R00880,R01710,22,27,4,0,4,14.8
R00880,R01728,22,8,1,0,8,36.4
R00880,R01786,22,3,0,1,1,4.5
R00880,R01826,22,13,0,1,1,4.5
R00880,R01834,22,15,1,0,1,4.5
R00880,R01886,22,11,1,0,1,4.5
R00880,R01972,22,7,0,3,3,13.6
R00880,R02079,22,5,1,0,1,4.5
R00881,R00882,27,24,2,22,24,88.9
R00881,R00888,27,21,0,17,19,70.4
R00881,R00890,27,16,0,4,13,48.1
R00881,R00898,27,22,0,8,13,48.1
R00881,R01000,27,17,0,4,13,48.1
R00881,R01210,27,24,0,2,2,7.4
R00881,R01269,27,11,0,4,7,25.9
R00881,R01382,27,13,0,2,2,7.4
R00881,R01405,27,19,0,2,2,7.4
R00881,R01540,27,12,0,2,2,7.4
R00881,R01557,27,11,0,2,2,7.4
R00881,R01685,27,16,0,2,2,7.4
R00881,R01823,27,21,0,4,13,48.1
R00881,R01868,27,12,0,4,10,37.0
R00881,R01871,27,10,0,4,10,37.0
R00881,R01881,27,12,0,4,12,44.4
R00881,R01882,27,11,0,4,10,37.0
R00881,R01887,27,25,0,2,2,7.4
R00881,R01891,27,16,0,4,8,29.6
R00881,R01904,27,21,2,4,19,70.4
R00881,R01906,27,19,0,4,16,59.3
R00881,R01917,27,17,0,2,2,7.4
R00881,R01986,27,5,2,0,2,7.4
R00882,R00888,24,21,0,17,19,79.2
R00882,R00890,24,16,0,4,13,54.2
R00882,R00898,24,22,0,8,13,54.2
R00882,R01000,24,17,0,4,13,54.2
R00882,R01210,24,24,0,2,2,8.3
R00882,R01269,24,11,0,4,7,29.2
R00882,R01382,24,13,0,2,2,8.3
R00882,R01405,24,19,0,2,2,8.3
R00882,R01540,24,12,0,2,2,8.3
R00882,R01557,24,11,0,2,2,8.3
R00882,R01685,24,16,0,2,2,8.3
R00882,R01823,24,21,0,4,13,54.2
R00882,R01868,24,12,0,4,10,41.7
R00882,R01871,24,10,0,4,10,41.7
R00882,R01881,24,12,0,4,12,50.0
