station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SW_0043,SW_R0043,Datchet,DAT,South Western,,,,51.48309335,-0.579442978,,,,,,,,,,SW_000043,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000043,,,,,FALSE,,,,,,,,,,,,,
SW_0044,SW_R0044,Dean (Wilts),DEN,South Western,,,,51.0422304,-1.634809477,,,,,,,,,,SW_000044,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000044,,,,,FALSE,,,,,,,,,,,,,
SW_0045,SW_R0045,Dorchester South,DCH,South Western,,,,50.70927877,-2.437250357,,,,,,,,,,SW_000045,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000045,,,,,FALSE,,,,,,,,,,,,,
SW_0046,SW_R0046,Earley,EAR,South Western,,,,51.44109521,-0.917992325,,,,,,,,,,SW_000046,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000046,,,,,FALSE,,,,,,,,,,,,,
SW_0047,SW_R0047,Earlsfield,EAD,South Western,,,,51.44199132,-0.188445946,,,,,,,,,,SW_000047,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000047,,,,,FALSE,,,,,,,,,,,,,
SW_0048,SW_R0048,Eastleigh,ESL,South Western,,,,50.96924196,-1.350088939,,,,,,,,,,SW_000048,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000048,,,,,FALSE,,,,,,,,,,,,,
SW_0049,SW_R0049,Effingham Junction,EFF,South Western,,,,51.29149416,-0.419956236,,,,,,,,,,SW_000049,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000049,,,,,FALSE,,,,,,,,,,,,,
SW_0050,SW_R0050,Egham,EGH,South Western,,,,51.42964981,-0.54650574,,,,,,,,,,SW_000050,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000050,,,,,FALSE,,,,,,,,,,,,,
SW_0051,SW_R0051,Esher,ESH,South Western,,,,51.37989226,-0.353326233,,,,,,,,,,SW_000051,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000051,,,,,FALSE,,,,,,,,,,,,,
SW_0052,SW_R0052,Ewell West,EWW,South Western,,,,51.35004515,-0.256986854,,,,,,,,,,SW_000052,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000052,,,,,FALSE,,,,,,,,,,,,,
SW_0053,SW_R0053,Fareham,FRM,South Western,,,,50.85302175,-1.192037892,,,,,,,,,,SW_000053,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000053,,,,,FALSE,,,,,,,,,,,,,
SW_0054,SW_R0054,Farnborough (Main),FNB,South Western,,,,51.29660513,-0.755725906,,,,,,,,,,SW_000054,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,SW_000054,,,,,FALSE,,,,,,,,,,,,,
SW_0055,SW_R0055,Farncombe,FNC,South Western,,,,51.19715045,-0.604545436,,,,,,,,,,SW_000055,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000055,,,,,FALSE,,,,,,,,,,,,,
SW_0056,SW_R0056,Farnham,FNH,South Western,,,,51.21190211,-0.792428907,,,,,,,,,,SW_000056,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000056,,,,,FALSE,,,,,,,,,,,,,
SW_0057,SW_R0057,Feltham,FEL,South Western,,,,51.4479016,-0.409827793,,,,,,,,,,SW_000057,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000057,,,,,FALSE,,,,,,,,,,,,,
SW_0058,SW_R0058,Feniton,FNT,South Western,,,,50.78644387,-3.285357243,,,,,,,,,,SW_000058,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000058,,,,,FALSE,,,,,,,,,,,,,
SW_0059,SW_R0059,Fleet,FLE,South Western,,,,51.29063459,-0.830808013,,,,,,,,,,SW_000059,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000059,,,,,FALSE,,,,,,,,,,,,,
SW_0060,SW_R0060,Fratton,FTN,South Western,,,,50.79632515,-1.073980501,,,,,,,,,,SW_000060,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000060,,,,,FALSE,,,,,,,,,,,,,
SW_0061,SW_R0061,Frimley,FML,South Western,,,,51.31186216,-0.746991209,,,,,,,,,,SW_000061,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,SW_000061,,,,,FALSE,,,,,,,,,,,,,
