station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Datchet,DAT,SWR,,,51.4830933498849,-0.5794429779052734,,,,,,,,,,,,,,,,SW_000043,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000043,,,,,False,
Dean (Wilts),DEN,SWR,,,51.0422304,-1.634809477,,,,,,,,,,,,,,,,SW_000044,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000044,,,,,False,
Dorchester South,DCH,SWR,,,50.70927877,-2.437250357,,,,,,,,,,,,,,,,SW_000045,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000045,,,,,False,
Earley,EAR,SWR,,,51.44109521,-0.917992325,,,,,,,,,,,,,,,,SW_000046,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000046,,,,,False,
Earlsfield,EAD,SWR,,,51.44199132,-0.188445946,,,,,,,,,,,,,,,,SW_000047,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000047,,,,,False,
Eastleigh,ESL,SWR,,,50.96924196,-1.350088939,,,,,,,,,,,,,,,,SW_000048,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000048,,,,,False,
Effingham Junction,EFF,SWR,,,51.29149416,-0.419956236,,,,,,,,,,,,,,,,SW_000049,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000049,,,,,False,
Egham,EGH,SWR,,,51.42964981,-0.54650574,,,,,,,,,,,,,,,,SW_000050,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000050,,,,,False,
Esher,ESH,SWR,,,51.37989226,-0.353326233,,,,,,,,,,,,,,,,SW_000051,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000051,,,,,False,
Ewell West,EWW,SWR,,,51.35004515,-0.256986854,,,,,,,,,,,,,,,,SW_000052,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000052,,,,,False,
Fareham,FRM,SWR,,,50.85302175,-1.192037892,,,,,,,,,,,,,,,,SW_000053,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000053,,,,,False,
Farnborough (Main),FNB,SWR,,,51.29660513,-0.755725906,,,,,,,,,,,,,,,,SW_000054,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000054,,,,,False,
Farncombe,FNC,SWR,,,51.19715045,-0.604545436,,,,,,,,,,,,,,,,SW_000055,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000055,,,,,False,
Farnham,FNH,SWR,,,51.21190211,-0.792428907,,,,,,,,,,,,,,,,SW_000056,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000056,,,,,False,
Feltham,FEL,SWR,,,51.4479016,-0.409827793,,,,,,,,,,,,,,,,SW_000057,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000057,,,,,False,
Feniton,FNT,SWR,,,50.78644387,-3.285357243,,,,,,,,,,,,,,,,SW_000058,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000058,,,,,False,
Fleet,FLE,SWR,,,51.29063459,-0.830808013,,,,,,,,,,,,,,,,SW_000059,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000059,,,,,False,
Fratton,FTN,SWR,,,50.79632515,-1.073980501,,,,,,,,,,,,,,,,SW_000060,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000060,,,,,False,
Frimley,FML,SWR,,,51.31186216,-0.746991209,,,,,,,,,,,,,,,,SW_000061,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000061,,,,,False,
Fulwell,FLW,SWR,,,51.43393799,-0.349469931,,,,,,,,,,,,,,,,SW_000062,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000062,,,,,False,
Gillingham Dorset,GIL,SWR,,,51.03402105,-2.272639221,,,,,,,,,,,,,,,,SW_000063,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000063,,,,,False,
Godalming,GOD,SWR,,,51.18658296,-0.618859352,,,,,,,,,,,,,,,,SW_000064,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000064,,,,,False,
Grateley,GRT,SWR,,,51.17005721,-1.620784549,,,,,,,,,,,,,,,,SW_000065,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000065,,,,,False,
Hamble,HME,SWR,,,50.8713636,-1.329166492,,,,,,,,,,,,,,,,SW_000066,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000066,,,,,False,
