station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
TW_0063,TW_R0063,Dingle Road,DGL,TfW,,,,51.44005367,-3.180614958,,,,,,,,,,TF_000063,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000063,,,,,FALSE,,,,,,,,,,,,,
TW_0064,TW_R0064,Dolau,DOL,TfW,,,,52.29535707,-3.263627535,,,,,,,,,,TF_000064,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000064,,,,,FALSE,,,,,,,,,,,,,
TW_0065,TW_R0065,Dolgarrog,DLG,TfW,,,,53.18636329,-3.822653706,,,,,,,,,,TF_000065,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000065,,,,,FALSE,,,,,,,,,,,,,
TW_0066,TW_R0066,Dolwyddelan,DWD,TfW,,,,53.05157,-3.88473,,,,,,,,,,TF_000066,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000066,,,,,FALSE,,,,,,,,,,,,,
TW_0067,TW_R0067,Dovey Junction,DVY,TfW,,,,52.56437479,-3.923911977,,,,,,,,,,TF_000067,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000067,,,,,FALSE,,,,,,,,,,,,,
TW_0068,TW_R0068,Dyffryn Ardudwy,DYF,TfW,,,,52.78886514,-4.104657014,,,,,,,,,,TF_000068,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000068,,,,,FALSE,,,,,,,,,,,,,
TW_0069,TW_R0069,Eastbrook,EBK,TfW,,,,51.43763559,-3.206148195,,,,,,,,,,TF_000069,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000069,,,,,FALSE,,,,,,,,,,,,,
TW_0070,TW_R0070,Ebbw Vale Parkway,EBV,TfW,,,,51.75677,-3.19682,,,,,,,,,,TF_000070,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000070,,,,,FALSE,,,,,,,,,,,,,
TW_0071,TW_R0071,Ebbw Vale Town,EBB,TfW,,,,51.77006,-3.20182,,,,,,,,,,TF_000071,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000071,,,,,FALSE,,,,,,,,,,,,,
TW_0072,TW_R0072,Energlyn & Churchill Park,ECP,TfW,,,,51.58376,-3.22973,,,,,,,,,,TF_000072,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000072,,,,,FALSE,,,,,,,,,,,,,
TW_0073,TW_R0073,Fairbourne,FRB,TfW,,,,52.69606153,-4.049426098,,,,,,,,,,TF_000073,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000073,,,,,FALSE,,,,,,,,,,,,,
TW_0074,TW_R0074,Fairwater,FRW,TfW,,,,51.49390844,-3.233850662,,,,,,,,,,TF_000074,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000074,,,,,FALSE,,,,,,,,,,,,,
TW_0075,TW_R0075,Fernhill,FER,TfW,,,,51.68649362,-3.395897173,,,,,,,,,,TF_000075,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000075,,,,,FALSE,,,,,,,,,,,,,
TW_0076,TW_R0076,Ferryside,FYS,TfW,,,,51.76837024,-4.369485229,,,,,,,,,,TF_000076,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000076,,,,,FALSE,,,,,,,,,,,,,
TW_0077,TW_R0077,Ffairfach,FFA,TfW,,,,51.87247957,-3.992889832,,,,,,,,,,TF_000077,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000077,,,,,FALSE,,,,,,,,,,,,,
TW_0078,TW_R0078,Fishguard & Goodwick,FGW,TfW,,,,52.004112,-4.9948377,,,,,,,,,,TF_000078,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000078,,,,,FALSE,,,,,,,,,,,,,
TW_0079,TW_R0079,Fishguard Harbour,FGH,TfW,,,,52.01156,-4.98567,,,,,,,,,,TF_000079,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000079,,,,,FALSE,,,,,,,,,,,,,
TW_0080,TW_R0080,Flint,FLN,TfW,,,,53.24974,-3.13369,,,,,,,,,,TF_000080,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000080,,,,,FALSE,,,,,,,,,,,,,
TW_0081,TW_R0081,Frodsham,FRD,TfW,,,,53.29587868,-2.723117879,,,,,,,,,,TF_000081,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000081,,,,,FALSE,,,,,,,,,,,,,
TW_0082,TW_R0082,Garth (Bridgend County),GMG,TfW,,,,51.59673,-3.6429,,,,,,,,,,TF_000082,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000082,,,,,FALSE,,,,,,,,,,,,,
TW_0083,TW_R0083,Garth (Powys),GTH,TfW,,,,52.13324795,-3.529923047,,,,,,,,,,TF_000083,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000083,,,,,FALSE,,,,,,,,,,,,,
TW_0084,TW_R0084,Gilfach Fargoed,GFF,TfW,,,,51.68424748,-3.226577833,,,,,,,,,,TF_000084,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000084,,,,,FALSE,,,,,,,,,,,,,
TW_0085,TW_R0085,Glan Conwy,GCW,TfW,,,,53.26866,-3.79752,,,,,,,,,,TF_000085,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000085,,,,,FALSE,,,,,,,,,,,,,
TW_0086,TW_R0086,Gobowen,GOB,TfW,,,,52.89353933,-3.035995531,,,,,,,,,,TF_000086,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000086,,,,,FALSE,,,,,,,,,,,,,
TW_0087,TW_R0087,Gowerton,GWN,TfW,,,,51.6487243,-4.035967269,,,,,,,,,,TF_000087,[nan],1,1,low,single,,FALSE,FALSE,single,FALSE,TRUE,FALSE,TF_000087,,,,,FALSE,,,,,,,,,,,,,
TW_0088,TW_R0088,Grangetown (Cardiff),GTN,TfW,,,,51.46703478,-3.189071128,,,,,,,,,,TF_000088,[nan],1,1,low,single,,FALSE,FALSE,multiple,FALSE,TRUE,FALSE,TF_000088,,,,,FALSE,,,,,,,,,,,,,
