station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Lisvane & Thornhill,LVT,Transport for Wales,,,51.54457308,-3.185611182,,,,,,,,,,,,,,,,TF_000110
Llanaber,LLA,Transport for Wales,,,52.74152431,-4.07718901,,,,,,,,,,,,,,,,TF_000111
Llanbedr,LBR,Transport for Wales,,,52.8208656,-4.110210769,,,,,,,,,,,,,,,,TF_000112
Llanbister Road,LLT,Transport for Wales,,,52.33643285,-3.213426306,,,,,,,,,,,,,,,,TF_000113
Llanbradach,LNB,Transport for Wales,,,51.60325188,-3.233057973,,,,,,,,,,,,,,,,TF_000114
Llandaf,LLN,Transport for Wales,,,51.5085276,-3.228913858,,,,,,,,,,,,,,,,TF_000115
Llandanwg,LDN,Transport for Wales,,,52.83617691,-4.123870362,,,,,,,,,,,,,,,,TF_000116
Llandecwyn,LLC,Transport for Wales,,,52.92070224,-4.057045956,,,,,,,,,,,,,,,,TF_000117
Llandeilo,LLL,Transport for Wales,,,51.8853498,-3.986919994,,,,,,,,,,,,,,,,TF_000118
Llandovery,LLV,Transport for Wales,,,51.99532071,-3.802853279,,,,,,,,,,,,,,,,TF_000119
Llandrindod,LLO,Transport for Wales,,,52.2423651,-3.379148724,,,,,,,,,,,,,,,,TF_000120
Llandudno,LLD,Transport for Wales,,,53.32093562,-3.827018135,,,,,,,,,,,,,,,,TF_000121
Llandudno Junction,LLJ,Transport for Wales,,,53.2839619,-3.809118503,,,,,,,,,,,,,,,,TF_000122
Llandybie,LLI,Transport for Wales,,,51.83087,-3.99172,,,,,,,,,,,,,,,,TF_000123
Llanelli,LLE,Transport for Wales,,,51.67386671,-4.161325167,,,,,,,,,,,,,,,,TF_000124
Llanfairfechan,LLF,Transport for Wales,,,53.25730522,-3.98320943,,,,,,,,,,,,,,,,TF_000125
Llanfairpwll,LPG,Transport for Wales,,,53.22096236,-4.209228885,,,,,,,,,,,,,,,,TF_000126
Llangadog,LLG,Transport for Wales,,,51.9402199,-3.893174289,,,,,,,,,,,,,,,,TF_000127
Llangammarch,LLM,Transport for Wales,,,52.11430955,-3.554833328,,,,,,,,,,,,,,,,TF_000128
Llangennech,LLH,Transport for Wales,,,51.69113653,-4.078948655,,,,,,,,,,,,,,,,TF_000129
Llangynllo,LGO,Transport for Wales,,,52.34963317,-3.161373191,,,,,,,,,,,,,,,,TF_000130
Llanharan,LLR,Transport for Wales,,,51.53758926,-3.440795127,,,,,,,,,,,,,,,,TF_000131
Llanhilleth,LTH,Transport for Wales,,,51.70012,-3.13455,,,,,,,,,,,,,,,,TF_000132
Llanishen,LLS,Transport for Wales,,,51.53274008,-3.18198768,,,,,,,,,,,,,,,,TF_000133
Llanrwst,LWR,Transport for Wales,,,53.13904,-3.7946,,,,,,,,,,,,,,,,TF_000134
Llansamlet,LAS,Transport for Wales,,,51.66150151,-3.88471363,,,,,,,,,,,,,,,,TF_000135
Llantwit Major,LWM,Transport for Wales,,,51.40974773,-3.481635835,,,,,,,,,,,,,,,,TF_000136
Llanwrda,LNR,Transport for Wales,,,51.96259418,-3.871700406,,,,,,,,,,,,,,,,TF_000137
Llanwrtyd,LNW,Transport for Wales,,,52.10472191,-3.632182357,,,,,,,,,,,,,,,,TF_000138
Llwyngwril,LLW,Transport for Wales,,,52.66680067,-4.08769294,,,,,,,,,,,,,,,,TF_000139
Llwynypia,LLY,Transport for Wales,,,51.63399985,-3.453529864,,,,,,,,,,,,,,,,TF_000140
Ludlow,LUD,Transport for Wales,,,52.37118,-2.71622,,,,,,,,,,,,,,,,TF_000141
Lydney,LYD,Transport for Wales,,,51.7146265,-2.531163478,,,,,,,,,,,,,,,,TF_000142
Machynlleth,MCN,Transport for Wales,,,52.5951531,-3.854549885,,,,,,,,,,,,,,,,TF_000143
Maesteg,MST,Transport for Wales,,,51.60993535,-3.654667781,,,,,,,,,,,,,,,,TF_000144
Maesteg (Ewenny Road),MEW,Transport for Wales,,,51.60568,-3.64841,,,,,,,,,,,,,,,,TF_000145
Manorbier,MRB,Transport for Wales,,,51.66016796,-4.791870151,,,,,,,,,,,,,,,,TF_000146
Merthyr Tydfil,MER,Transport for Wales,,,51.74458569,-3.377291952,,,,,,,,,,,,,,,,TF_000147
Merthyr Vale,MEV,Transport for Wales,,,51.68664396,-3.336588445,,,,,,,,,,,,,,,,TF_000148
Milford Haven,MFH,Transport for Wales,,,51.71497622,-5.041000361,,,,,,,,,,,,,,,,TF_000149
Minffordd,MFF,Transport for Wales,,,52.92587,-4.08412,,,,,,,,,,,,,,,,TF_000150
Morfa Mawddach,MFA,Transport for Wales,,,52.70714813,-4.032181673,,,,,,,,,,,,,,,,TF_000151
Mountain Ash,MTA,Transport for Wales,,,51.68132902,-3.376355225,,,,,,,,,,,,,,,,TF_000152
Nantwich,NAN,Transport for Wales,,,53.06322887,-2.519249351,,,,,,,,,,,,,,,,TF_000153
Narberth,NAR,Transport for Wales,,,51.79937326,-4.727212166,,,,,,,,,,,,,,,,TF_000154
Neath,NTH,Transport for Wales,,,51.66235974,-3.807245183,,,,,,,,,,,,,,,,TF_000155
