station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Crosskeys,CKY,TFW,,,51.62156,-3.12628,,,,,,,,,,,,,,,,TF_000055,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000055,,,,,False,
Cwmbach,CMH,TFW,,,51.70192641,-3.413738026,,,,,,,,,,,,,,,,TF_000056,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000056,,,,,False,
Cwmbran,CWM,TFW,,,51.65658282,-3.01622181,,,,,,,,,,,,,,,,TF_000057,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000057,,,,,False,
Cynghordy,CYN,TFW,,,52.05150756,-3.748233148,,,,,,,,,,,,,,,,TF_000058,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000058,,,,,False,
Danescourt,DCT,TFW,,,51.50050789,-3.233928033,,,,,,,,,,,,,,,,TF_000059,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000059,,,,,False,
Deganwy,DGY,TFW,,,53.29476587,-3.833403597,,,,,,,,,,,,,,,,TF_000060,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000060,,,,,False,
Dinas (Rhondda),DMG,TFW,,,51.61783077,-3.437557147,,,,,,,,,,,,,,,,TF_000061,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000061,,,,,False,
Dinas Powys,DNS,TFW,,,51.4316643,-3.218362695,,,,,,,,,,,,,,,,TF_000062,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000062,,,,,False,
Dingle Road,DGL,TFW,,,51.44005367,-3.180614958,,,,,,,,,,,,,,,,TF_000063,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000063,,,,,False,
Dolau,DOL,TFW,,,52.29535707,-3.263627535,,,,,,,,,,,,,,,,TF_000064,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000064,,,,,False,
Dolgarrog,DLG,TFW,,,53.18636329,-3.822653706,,,,,,,,,,,,,,,,TF_000065,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000065,,,,,False,
Dolwyddelan,DWD,TFW,,,53.05157,-3.88473,,,,,,,,,,,,,,,,TF_000066,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000066,,,,,False,
Dovey Junction,DVY,TFW,,,52.56437479,-3.923911977,,,,,,,,,,,,,,,,TF_000067,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000067,,,,,False,
Dyffryn Ardudwy,DYF,TFW,,,52.78886514,-4.104657014,,,,,,,,,,,,,,,,TF_000068,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000068,,,,,False,
Eastbrook,EBK,TFW,,,51.43763559,-3.206148195,,,,,,,,,,,,,,,,TF_000069,[nan],1,1,low,single,,False,False,single,False,True,False,TF_000069,,,,,False,
Ebbw Vale Parkway,EBV,TFW,,,51.75677,-3.19682,,,,,,,,,,,,,,,,TF_000070,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000070,,,,,False,
Ebbw Vale Town,EBB,TFW,,,51.77006,-3.20182,,,,,,,,,,,,,,,,TF_000071,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000071,,,,,False,
Energlyn & Churchill Park,ECP,TFW,,,51.58376,-3.22973,,,,,,,,,,,,,,,,TF_000072,[nan],1,1,low,single,,False,False,multiple,False,True,False,TF_000072,,,,,False,
