station_id,route_id,station_name,crs,operator,route,county,region,latitude,longitude,is_interchange,major_interchange,is_terminus1,branch_junction,is_junction,canonical_time_to_...,time_band,distance_from_..._km,distance_band,time_band,accessibility_score,difficulty_score,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,canonical_time_to_london,time_group,is_high_speed,distance_band,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km
SC_0111,SC_R0111,Dalmeny,DAM,Scotrail,,,,55.986362,-3.381645,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR111,,,FALSE,regional,,,,,,,,,,,,
SC_0112,SC_R0112,Dalmuir,DMR,Scotrail,,,,55.911793,-4.427038,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR112,,,FALSE,regional,,,,,,,,,,,,
SC_0113,SC_R0113,Dalreoch,DLR,Scotrail,,,,55.947365,-4.578226,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR113,,,FALSE,regional,,,,,,,,,,,,
SC_0114,SC_R0114,Dalry,DLY,Scotrail,,,,55.705395,-4.711899,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR114,,,FALSE,regional,,,,,,,,,,,,
SC_0117,SC_R0117,Drem,DRM,Scotrail,,,,56.005981,-2.785752,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR117,,,FALSE,regional,,,,,,,,,,,,
SC_0118,SC_R0118,Drumchapel,DMC,Scotrail,,,,55.904926,-4.364204,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR118,,,FALSE,regional,,,,,,,,,,,,
SC_0119,SC_R0119,Drumfrochar,DFR,Scotrail,,,,55.941292,-4.774822,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR119,,,FALSE,regional,,,,,,,,,,,,
SC_0120,SC_R0120,Drumgelloch,DRU,Scotrail,,,,55.867233,-3.95114,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR120,,,FALSE,regional,,,,,,,,,,,,
SC_0121,SC_R0121,Drumry,DMY,Scotrail,,,,55.904495,-4.386583,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR121,,,FALSE,regional,,,,,,,,,,,,
SC_0123,SC_R0123,Duke Street,DST,Scotrail,,,,55.859207,-4.212814,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR123,,,FALSE,regional,,,,,,,,,,,,
SC_0124,SC_R0124,Dumbarton Central,DBC,Scotrail,,,,55.946705,-4.56697,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR124,,,FALSE,regional,,,,,,,,,,,,
SC_0125,SC_R0125,Dumbarton East,DBE,Scotrail,,,,55.942478,-4.55387,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR125,,,FALSE,regional,,,,,,,,,,,,
SC_0126,SC_R0126,Dumbreck,DUM,Scotrail,,,,55.841255,-4.309216,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR126,,,FALSE,regional,,,,,,,,,,,,
SC_0127,SC_R0127,Dumfries,DMF,Scotrail,,,,55.072395,-3.605261,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR127,,,FALSE,regional,,,,,,,,,,,,
SC_0128,SC_R0128,Dunbar,DUN,Scotrail,,,,55.998428,-2.514625,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR128,,,FALSE,regional,,,,,,,,,,,,
SC_0129,SC_R0129,Dunblane,DBL,Scotrail,,,,56.186001,-3.967296,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR129,,,FALSE,regional,,,,,,,,,,,,
SC_0133,SC_R0133,Dunfermline Queen Margaret,DFL,Scotrail,,,,56.080706,-3.42164,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR133,,,FALSE,regional,,,,,,,,,,,,
SC_0134,SC_R0134,Dunkeld & Birnam,DKD,Scotrail,,,,56.557301,-3.578097,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR134,,,FALSE,regional,,,,,,,,,,,,
SC_0135,SC_R0135,Dunlop,DNL,Scotrail,,,,55.711926,-4.532435,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR135,,,FALSE,regional,,,,,,,,,,,,
SC_0137,SC_R0137,Dyce,DYC,Scotrail,,,,57.205002,-2.191978,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR137,,,FALSE,regional,,,,,,,,,,,,
SC_0139,SC_R0139,East Linton,ELT,Scotrail,,,,55.9856,-2.6579,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR139,,,FALSE,regional,,,,,,,,,,,,
SC_0140,SC_R0140,Easterhouse,EST,Scotrail,,,,55.860157,-4.107389,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR140,,,FALSE,regional,,,,,,,,,,,,
SC_0141,SC_R0141,Edinburgh Gateway,EGY,Scotrail,,,,55.941,-3.32,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR141,,,FALSE,regional,,,,,,,,,,,,
SC_0142,SC_R0142,Edinburgh Park,EDP,Scotrail,,,,55.927615,-3.307829,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR142,,,FALSE,regional,,,,,,,,,,,,
SC_0144,SC_R0144,Elgin,ELG,Scotrail,,,,57.64299,-3.31163,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR144,,,FALSE,regional,,,,,,,,,,,,
SC_0148,SC_R0148,Falkirk Grahamston,FKG,Scotrail,,,,56.002735,-3.786359,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR148,,,FALSE,regional,,,,,,,,,,,,
SC_0151,SC_R0151,Fauldhouse,FLD,Scotrail,,,,55.822163,-3.719006,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR151,,,FALSE,regional,,,,,,,,,,,,
SC_0153,SC_R0153,Forres,FOR,Scotrail,,,,57.609661,-3.62847,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR153,,,FALSE,regional,,,,,,,,,,,,
SC_0155,SC_R0155,Fort Matilda,FTM,Scotrail,,,,55.958809,-4.7953,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR155,,,FALSE,regional,,,,,,,,,,,,
SC_0158,SC_R0158,Garelochhead,GCH,Scotrail,,,,56.079449,-4.826544,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR158,,,FALSE,regional,,,,,,,,,,,,
SC_0159,SC_R0159,Garrowhill,GAR,Scotrail,,,,55.855286,-4.129497,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR159,,,FALSE,regional,,,,,,,,,,,,
SC_0160,SC_R0160,Garscadden,GRS,Scotrail,,,,55.88784,-4.364757,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR160,,,FALSE,regional,,,,,,,,,,,,
SC_0161,SC_R0161,Gartcosh,GRH,Scotrail,,,,55.885,-4.078,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR161,,,FALSE,regional,,,,,,,,,,,,
SC_0164,SC_R0164,Giffnock,GFN,Scotrail,,,,55.804688,-4.294289,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR164,,,FALSE,regional,,,,,,,,,,,,
SC_0165,SC_R0165,Gilshochill,GSC,Scotrail,,,,55.897295,-4.28201,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR165,,,FALSE,regional,,,,,,,,,,,,
SC_0169,SC_R0169,Gleneagles,GLE,Scotrail,,,,56.274902,-3.7312,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR169,,,FALSE,regional,,,,,,,,,,,,
SC_0171,SC_R0171,Glengarnock,GLG,Scotrail,,,,55.738579,-4.674364,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR171,,,FALSE,regional,,,,,,,,,,,,
SC_0172,SC_R0172,Glenrothes with Thornton,GLT,Scotrail,,,,56.162224,-3.143189,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR172,,,FALSE,regional,,,,,,,,,,,,
SC_0173,SC_R0173,Golf Street,GOF,Scotrail,,,,56.497852,-2.719541,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR173,,,FALSE,regional,,,,,,,,,,,,
SC_0177,SC_R0177,Greenfaulds,GRL,Scotrail,,,,55.932064,-3.999232,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR177,,,FALSE,regional,,,,,,,,,,,,
SC_0180,SC_R0180,Gretna Green,GEA,Scotrail,,,,55.001934,-3.064608,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR180,,,FALSE,regional,,,,,,,,,,,,
SC_0183,SC_R0183,Hamilton West,HNW,Scotrail,,,,55.779232,-4.056781,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR183,,,FALSE,regional,,,,,,,,,,,,
SC_0184,SC_R0184,Hartwood,HTW,Scotrail,,,,55.810532,-3.839792,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR184,,,FALSE,regional,,,,,,,,,,,,
SC_0185,SC_R0185,Hawkhead,HKH,Scotrail,,,,55.843136,-4.398792,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR185,,,FALSE,regional,,,,,,,,,,,,
SC_0187,SC_R0187,Helensburgh Central,HLC,Scotrail,,,,56.004261,-4.732803,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR187,,,FALSE,regional,,,,,,,,,,,,
SC_0190,SC_R0190,High Street,HST,Scotrail,,,,55.858719,-4.239953,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR190,,,FALSE,regional,,,,,,,,,,,,
SC_0192,SC_R0192,Hillington East,HLE,Scotrail,,,,55.854778,-4.354768,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR192,,,FALSE,regional,,,,,,,,,,,,
SC_0193,SC_R0193,Hillington West,HLW,Scotrail,,,,55.85537,-4.370778,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR193,,,FALSE,regional,,,,,,,,,,,,
SC_0194,SC_R0194,Holytown,HLY,Scotrail,,,,55.812943,-3.973967,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR194,,,FALSE,regional,,,,,,,,,,,,
SC_0195,SC_R0195,Howwood,HOZ,Scotrail,,,,55.811,-4.56,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR195,,,FALSE,regional,,,,,,,,,,,,
SC_0196,SC_R0196,Huntly,HNT,Scotrail,,,,57.444401,-2.776354,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR196,,,FALSE,regional,,,,,,,,,,,,
SC_0197,SC_R0197,Hyndland,HYN,Scotrail,,,,55.879803,-4.314715,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR197,,,FALSE,regional,,,,,,,,,,,,
SC_0198,SC_R0198,Insch,INS,Scotrail,,,,57.33749,-2.616279,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR198,,,FALSE,regional,,,,,,,,,,,,
SC_0200,SC_R0200,Invergowrie,ING,Scotrail,,,,56.456795,-3.057897,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR200,,,FALSE,regional,,,,,,,,,,,,
SC_0204,SC_R0204,Inverness Airport,IVA,Scotrail,,,,57.5335,-4.0552,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR204,,,FALSE,regional,,,,,,,,,,,,
SC_0205,SC_R0205,Invershin,INH,Scotrail,,,,57.925362,-4.399288,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR205,,,FALSE,regional,,,,,,,,,,,,
SC_0206,SC_R0206,Inverurie,INR,Scotrail,,,,57.286343,-2.373224,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR206,,,FALSE,regional,,,,,,,,,,,,
SC_0209,SC_R0209,Jordanhill,JOR,Scotrail,,,,55.882282,-4.326053,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR209,,,FALSE,regional,,,,,,,,,,,,
SC_0210,SC_R0210,Keith,KEH,Scotrail,,,,57.550976,-2.954062,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR210,,,FALSE,regional,,,,,,,,,,,,
SC_0211,SC_R0211,Kelvindale,KVD,Scotrail,,,,55.8933,-4.3106,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR211,,,FALSE,regional,,,,,,,,,,,,
SC_0214,SC_R0214,Kilmarnock,KMK,Scotrail,,,,55.612835,-4.499048,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR214,,,FALSE,regional,,,,,,,,,,,,
SC_0215,SC_R0215,Kilmaurs,KLM,Scotrail,,,,55.636425,-4.532331,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR215,,,FALSE,regional,,,,,,,,,,,,
SC_0216,SC_R0216,Kilpatrick,KPT,Scotrail,,,,55.924755,-4.453454,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR216,,,FALSE,regional,,,,,,,,,,,,
SC_0219,SC_R0219,Kinghorn,KGH,Scotrail,,,,56.069389,-3.174161,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR219,,,FALSE,regional,,,,,,,,,,,,
SC_0221,SC_R0221,Kingsknowe,KGE,Scotrail,,,,55.919323,-3.265634,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR221,,,FALSE,regional,,,,,,,,,,,,
SC_0223,SC_R0223,Kintore,KTR,Scotrail,,,,57.243611,-2.350278,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR223,,,FALSE,regional,,,,,,,,,,,,
SC_0225,SC_R0225,Kirkconnel,KRK,Scotrail,,,,55.38834,-3.998533,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR225,,,FALSE,regional,,,,,,,,,,,,
SC_0227,SC_R0227,Kirknewton,KKN,Scotrail,,,,55.888744,-3.432526,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR227,,,FALSE,regional,,,,,,,,,,,,
SC_0228,SC_R0228,Kirkwood,KWD,Scotrail,,,,55.85577,-4.048037,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR228,,,FALSE,regional,,,,,,,,,,,,
SC_0233,SC_R0233,Langbank,LGB,Scotrail,,,,55.924725,-4.586326,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR233,,,FALSE,regional,,,,,,,,,,,,
SC_0235,SC_R0235,Larbert,LBT,Scotrail,,,,56.022751,-3.830604,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR235,,,FALSE,regional,,,,,,,,,,,,
SC_0237,SC_R0237,Larkhall,LRH,Scotrail,,,,55.739258,-3.974445,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR237,,,FALSE,regional,,,,,,,,,,,,
SC_0238,SC_R0238,Laurencekirk,LAU,Scotrail,,,,56.835945,-2.466345,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR238,,,FALSE,regional,,,,,,,,,,,,
SC_0241,SC_R0241,Leven,LEV,Scotrail,,,,56.1923,-3.002,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR241,,,FALSE,regional,,,,,,,,,,,,
SC_0243,SC_R0243,Livingston North,LSN,Scotrail,,,,55.901736,-3.543357,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR243,,,FALSE,regional,,,,,,,,,,,,
SC_0249,SC_R0249,Lochgelly,LCG,Scotrail,,,,56.13538,-3.312958,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR249,,,FALSE,regional,,,,,,,,,,,,
SC_0250,SC_R0250,Lochluichart,LCC,Scotrail,,,,57.621277,-4.809628,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR250,,,FALSE,regional,,,,,,,,,,,,
SC_0251,SC_R0251,Lochwinnoch,LHW,Scotrail,,,,55.786549,-4.617038,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR251,,,FALSE,regional,,,,,,,,,,,,
SC_0252,SC_R0252,Lockerbie,LOC,Scotrail,,,,55.123085,-3.353242,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR252,,,FALSE,regional,,,,,,,,,,,,
SC_0253,SC_R0253,Longniddry,LND,Scotrail,,,,55.976524,-2.889308,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR253,,,FALSE,regional,,,,,,,,,,,,
SC_0256,SC_R0256,Maryhill,MYH,Scotrail,,,,55.898026,-4.301396,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR256,,,FALSE,regional,,,,,,,,,,,,
SC_0257,SC_R0257,Maxwell Park,MAX,Scotrail,,,,55.837124,-4.289813,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR257,,,FALSE,regional,,,,,,,,,,,,
SC_0259,SC_R0259,Merryton,MEY,Scotrail,,,,55.749013,-3.978667,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR259,,,FALSE,regional,,,,,,,,,,,,
SC_0260,SC_R0260,Milliken Park,MIN,Scotrail,,,,55.825157,-4.533405,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR260,,,FALSE,regional,,,,,,,,,,,,
SC_0262,SC_R0262,Monifieth,MON,Scotrail,,,,56.480167,-2.818249,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR262,,,FALSE,regional,,,,,,,,,,,,
SC_0265,SC_R0265,Mosspark,MPK,Scotrail,,,,55.838947,-4.336232,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR265,,,FALSE,regional,,,,,,,,,,,,
SC_0268,SC_R0268,Mount Vernon,MTV,Scotrail,,,,55.839882,-4.136638,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR268,,,FALSE,regional,,,,,,,,,,,,
SC_0269,SC_R0269,Muir of Ord,MOO,Scotrail,,,,57.518017,-4.460981,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR269,,,FALSE,regional,,,,,,,,,,,,
SC_0270,SC_R0270,Muirend,MUI,Scotrail,,,,55.810459,-4.273888,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR270,,,FALSE,regional,,,,,,,,,,,,
SC_0271,SC_R0271,Musselburgh,MUB,Scotrail,,,,55.930225,-3.062719,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR271,,,FALSE,regional,,,,,,,,,,,,
SC_0272,SC_R0272,Nairn,NRN,Scotrail,,,,57.580227,-3.873024,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR272,,,FALSE,regional,,,,,,,,,,,,
SC_0274,SC_R0274,New Cumnock,NCK,Scotrail,,,,55.402271,-4.182457,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR274,,,FALSE,regional,,,,,,,,,,,,
SC_0277,SC_R0277,Newton-On-Ayr,NOA,Scotrail,,,,55.473541,-4.62632,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR277,,,FALSE,regional,,,,,,,,,,,,
SC_0279,SC_R0279,Newtonmore,NWR,Scotrail,,,,57.059673,-4.118831,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR279,,,FALSE,regional,,,,,,,,,,,,
SC_0281,SC_R0281,North Berwick,NBW,Scotrail,,,,56.057545,-2.728989,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR281,,,FALSE,regional,,,,,,,,,,,,
SC_0282,SC_R0282,North Queensferry,NQU,Scotrail,,,,56.013168,-3.395426,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR282,,,FALSE,regional,,,,,,,,,,,,
SC_0284,SC_R0284,Paisley Canal,PCN,Scotrail,,,,55.840878,-4.422606,,,TRUE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR284,,,FALSE,regional,,,,,,,,,,,,
SC_0286,SC_R0286,Paisley St James,PYJ,Scotrail,,,,55.852165,-4.442486,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR286,,,FALSE,regional,,,,,,,,,,,,
SC_0288,SC_R0288,Patterton,PTT,Scotrail,,,,55.790443,-4.334935,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR288,,,FALSE,regional,,,,,,,,,,,,
SC_0293,SC_R0293,Pollokshaws West,PWW,Scotrail,,,,55.824318,-4.301826,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR293,,,FALSE,regional,,,,,,,,,,,,
SC_0298,SC_R0298,Portlethen,PLN,Scotrail,,,,57.060455,-2.128577,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR298,,,FALSE,regional,,,,,,,,,,,,
SC_0299,SC_R0299,Possilpark & Parkhouse,PPK,Scotrail,,,,55.890717,-4.259381,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR299,,,FALSE,regional,,,,,,,,,,,,
SC_0300,SC_R0300,Prestonpans,PST,Scotrail,,,,55.953426,-2.973665,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR300,,,FALSE,regional,,,,,,,,,,,,
SC_0306,SC_R0306,Renton,RTN,Scotrail,,,,55.970566,-4.586181,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR306,,,FALSE,regional,,,,,,,,,,,,
SC_0307,SC_R0307,Reston,RSN,Scotrail,,,,55.8506,-2.1972,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR307,,,FALSE,regional,,,,,,,,,,,,
SC_0308,SC_R0308,Robroyston,RRN,Scotrail,,,,55.887581,-4.172291,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR308,,,FALSE,regional,,,,,,,,,,,,
SC_0312,SC_R0312,Rutherglen,RUT,Scotrail,,,,55.830448,-4.212766,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR312,,,FALSE,regional,,,,,,,,,,,,
SC_0314,SC_R0314,Sanquhar,SQH,Scotrail,,,,55.370633,-3.923437,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR314,,,FALSE,regional,,,,,,,,,,,,
SC_0316,SC_R0316,Scotstounhill,SCH,Scotrail,,,,55.884491,-4.351765,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR316,,,FALSE,regional,,,,,,,,,,,,
SC_0318,SC_R0318,Shawlands,SHL,Scotrail,,,,55.828987,-4.292521,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR318,,,FALSE,regional,,,,,,,,,,,,
SC_0319,SC_R0319,Shettleston,SLS,Scotrail,,,,55.852959,-4.159731,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR319,,,FALSE,regional,,,,,,,,,,,,
SC_0322,SC_R0322,Singer,SIN,Scotrail,,,,55.907711,-4.405983,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR322,,,FALSE,regional,,,,,,,,,,,,
SC_0323,SC_R0323,Slateford,SLA,Scotrail,,,,55.926731,-3.243476,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR323,,,FALSE,regional,,,,,,,,,,,,
SC_0324,SC_R0324,South Gyle,SGL,Scotrail,,,,55.936951,-3.298234,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR324,,,FALSE,regional,,,,,,,,,,,,
SC_0326,SC_R0326,Springburn,SPR,Scotrail,,,,55.881363,-4.230064,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR326,,,FALSE,regional,,,,,,,,,,,,
SC_0327,SC_R0327,Springfield,SPF,Scotrail,,,,56.295116,-3.051808,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR327,,,FALSE,regional,,,,,,,,,,,,
SC_0328,SC_R0328,Stepps,SPS,Scotrail,,,,55.890026,-4.147389,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR328,,,FALSE,regional,,,,,,,,,,,,
SC_0330,SC_R0330,Stewarton,STT,Scotrail,,,,55.681633,-4.519346,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR330,,,FALSE,regional,,,,,,,,,,,,
SC_0331,SC_R0331,Stirling,STG,Scotrail,,,,56.119114,-3.934915,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR331,,,FALSE,regional,,,,,,,,,,,,
SC_0337,SC_R0337,Summerston,SUM,Scotrail,,,,55.89835,-4.283814,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR337,,,FALSE,regional,,,,,,,,,,,,
SC_0340,SC_R0340,Thornliebank,THB,Scotrail,,,,55.810642,-4.312201,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR340,,,FALSE,regional,,,,,,,,,,,,
SC_0347,SC_R0347,Uddingston,UDD,Scotrail,,,,55.823669,-4.086266,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR347,,,FALSE,regional,,,,,,,,,,,,
SC_0348,SC_R0348,Uphall,UHA,Scotrail,,,,55.919395,-3.499279,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR348,,,FALSE,regional,,,,,,,,,,,,
SC_0349,SC_R0349,Upper Tyndrum,UTY,Scotrail,,,,56.434551,-4.7036,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR349,,,FALSE,regional,,,,,,,,,,,,
SC_0350,SC_R0350,Wallyford,WAF,Scotrail,,,,55.942322,-3.013417,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR350,,,FALSE,regional,,,,,,,,,,,,
SC_0354,SC_R0354,Wester Hailes,WTA,Scotrail,,,,55.913727,-3.284654,,,FALSE,,,,,,,,,,multiple,FALSE,TRUE,FALSE,SCR354,,,FALSE,regional,,,,,,,,,,,,
SC_0356,SC_R0356,Whifflet,WFF,Scotrail,,,,55.852596,-4.022313,,,TRUE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR356,,,FALSE,regional,,,,,,,,,,,,
SC_0357,SC_R0357,Whinhill,WNL,Scotrail,,,,55.938396,-4.746744,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR357,,,FALSE,regional,,,,,,,,,,,,
SC_0358,SC_R0358,Whitecraigs,WCR,Scotrail,,,,55.790001,-4.310977,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR358,,,FALSE,regional,,,,,,,,,,,,
SC_0360,SC_R0360,Williamwood,WLM,Scotrail,,,,55.79398,-4.290462,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR360,,,FALSE,regional,,,,,,,,,,,,
SC_0363,SC_R0363,Yoker,YOK,Scotrail,,,,55.892792,-4.387464,,,FALSE,,,,,,,,,,single,FALSE,TRUE,FALSE,SCR363,,,FALSE,regional,,,,,,,,,,,,
