station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id
Ingatestone,INT,Greater Anglia,,,51.66705103,0.384252139,,,,,,,,,,,,,,,,GR_000064
Ipswich,IPS,Greater Anglia,,,52.05060957,1.144440623,,,,,,,,,,,,,,,,GR_000065
Kelvedon,KEL,Greater Anglia,,,51.84071438,0.702401142,,,,,,,,,,,,,,,,GR_000066
Kennett,KNE,Greater Anglia,,,52.27728025,0.490476315,,,,,,,,,,,,,,,,GR_000067
Kirby Cross,KBX,Greater Anglia,,,51.84140899,1.215008216,,,,,,,,,,,,,,,,GR_000068
Laindon,LAI,c2c,,,51.5677669135,0.4236436899,,,,,,,,,,,,,,,,C2_000009
Lakenheath,LAK,Greater Anglia,,,52.4475127,0.533892607,,,,,,,,,,,,,,,,GR_000069
Lea Bridge,LEB,Greater Anglia,,,51.567669,-0.035556,,,,,,,,,,,,,,,,GR_000070
Leigh-on-Sea,LES,c2c,,,51.5413668098,0.6404283175,,,,,,,,,,,,,,,,C2_000010
Limehouse,LHS,c2c,,,51.512794432,-0.0393527349,,,,,,,,,,,,,,,,C2_000011
Lingwood,LGD,Greater Anglia,,,52.62223679,1.489863333,,,,,,,,,,,,,,,,GR_000071
London Fenchurch Street,FST,c2c,,,51.51157341,-0.078591579,,,,,,,,,,,,,,,,C2_000012
Lowestoft,LWT,Greater Anglia,,,52.47445691,1.749727847,,,,,,,,,,,,,,,,GR_000072
Manea,MNE,Greater Anglia,,,52.49785289,0.177697575,,,,,,,,,,,,,,,,GR_000073
Manningtree,MNG,Greater Anglia,,,51.94906612,1.045251421,,,,,,,,,,,,,,,,GR_000074
March,MCH,Greater Anglia,,,52.55990987,0.091199581,,,,,,,,,,,,,,,,GR_000075
Marks Tey,MKT,Greater Anglia,,,51.88095194,0.783345532,,,,,,,,,,,,,,,,GR_000076
Melton (Suffolk),MES,Greater Anglia,,,52.10445728,1.338257583,,,,,,,,,,,,,,,,GR_000077
Meridian Water,MRW,Greater Anglia,,,51.6110012,-0.0493156,,,,,,,,,,,,,,,,GR_000078
Mistley,MIS,Greater Anglia,,,51.94364535,1.081412598,,,,,,,,,,,,,,,,GR_000079
Needham Market,NMT,Greater Anglia,,,52.15260095,1.05527234,,,,,,,,,,,,,,,,GR_000080
Newmarket,NMK,Greater Anglia,,,52.23795928,0.406217482,,,,,,,,,,,,,,,,GR_000081
Newport (Essex),NWE,Greater Anglia,,,51.97987781,0.215142617,,,,,,,,,,,,,,,,GR_000082
North Fambridge,NFA,Greater Anglia,,,51.64859041,0.681672508,,,,,,,,,,,,,,,,GR_000083
North Walsham,NWA,Greater Anglia,,,52.81691581,1.384466116,,,,,,,,,,,,,,,,GR_000084
Northumberland Park London,NUM,Greater Anglia,,,51.60170041,-0.05357565,,,,,,,,,,,,,,,,GR_000085
Norwich,NRW,Greater Anglia,,,52.62717818,1.306828331,,,,,,,,,,,,,,,,GR_000086
Ockendon,OCK,c2c,,,51.5219961849,0.2904709275,,,,,,,,,,,,,,,,C2_000013
Oulton Broad North,OUN,Greater Anglia,,,52.47777986,1.715729717,,,,,,,,,,,,,,,,GR_000087
Oulton Broad South,OUS,Greater Anglia,,,52.46974778,1.707982367,,,,,,,,,,,,,,,,GR_000088
Pitsea,PSE,c2c,,,51.5603638481,0.5063012148,,,,,,,,,,,,,,,,C2_000014
Ponders End,PON,Greater Anglia,,,51.64274862,-0.034473536,,,,,,,,,,,,,,,,GR_000089
Prittlewell,PRL,Greater Anglia,,,51.55069115,0.71068991,,,,,,,,,,,,,,,,GR_000090
Purfleet,PFL,c2c,,,51.4810161506,0.2367813953,,,,,,,,,,,,,,,,C2_000015
Rainham (Essex),RNM,c2c,,,51.5173546284,0.1907490215,,,,,,,,,,,,,,,,C2_000016
Rayleigh,RLG,Greater Anglia,,,51.58945508,0.600638611,,,,,,,,,,,,,,,,GR_000091
Reedham (Norfolk),REE,Greater Anglia,,,52.5645259,1.559666375,,,,,,,,,,,,,,,,GR_000092
Rochford,RFD,Greater Anglia,,,51.58173343,0.702317091,,,,,,,,,,,,,,,,GR_000093
Roughton Road,RNR,Greater Anglia,,,52.91804369,1.299803414,,,,,,,,,,,,,,,,GR_000094
Roydon,RYN,Greater Anglia,,,51.77548937,0.036262005,,,,,,,,,,,,,,,,GR_000095
Rye House,RYH,Greater Anglia,,,51.76941544,0.005637565,,,,,,,,,,,,,,,,GR_000096
Salhouse,SAH,Greater Anglia,,,52.67560081,1.391426504,,,,,,,,,,,,,,,,GR_000097
Sawbridgeworth,SAW,Greater Anglia,,,51.81435127,0.160425068,,,,,,,,,,,,,,,,GR_000098
Saxmundham,SAX,Greater Anglia,,,52.21491694,1.490176361,,,,,,,,,,,,,,,,GR_000099
Shelford (Cambs),SED,Greater Anglia,,,52.14884103,0.139981977,,,,,,,,,,,,,,,,GR_000100
Shenfield,SNF,Greater Anglia,,,51.63088441,0.329854866,,,,,,,,,,,,,,,,GR_000101
Sheringham,SHM,Greater Anglia,,,52.94088541,1.211327178,,,,,,,,,,,,,,,,GR_000102
Shippea Hill,SPP,Greater Anglia,,,52.43023398,0.413355863,,,,,,,,,,,,,,,,GR_000103
Shoeburyness,SRY,c2c,,,51.5309758701,0.7953607931,,,,,,,,,,,,,,,,C2_000017
Soham,SOJ,Greater Anglia,,,52.334139,0.327694,,,,,,,,,,,,,,,,GR_000104
Somerleyton,SYT,Greater Anglia,,,52.51025111,1.652277542,,,,,,,,,,,,,,,,GR_000105
South Woodham Ferrers,SOF,Greater Anglia,,,51.64966861,0.6066729,,,,,,,,,,,,,,,,GR_000106
Southend Central,SOC,c2c,,,51.5370680411,0.7117404187,,,,,,,,,,,,,,,,C2_000018
Southend East,SOE,c2c,,,51.5389761049,0.7318291094,,,,,,,,,,,,,,,,C2_000019
Southend Victoria,SOV,Greater Anglia,,,51.54151627,0.711514592,,,,,,,,,,,,,,,,GR_000107
Southminster,SMN,Greater Anglia,,,51.66063093,0.835210668,,,,,,,,,,,,,,,,GR_000108
Spooner Row,SPN,Greater Anglia,,,52.53501919,1.086491641,,,,,,,,,,,,,,,,GR_000109
St Margarets (Herts),SMT,Greater Anglia,,,51.7878436,0.001278525,,,,,,,,,,,,,,,,GR_000110
Stanford-le-Hope,SFO,c2c,,,51.5143671372,0.4230412837,,,,,,,,,,,,,,,,C2_000020
Stansted Airport,SSD,Greater Anglia,,,51.8885966,0.26081836,,,,,,,,,,,,,,,,GR_000111
Stansted Mountfitchet,SST,Greater Anglia,,,51.90131018,0.19974645,,,,,,,,,,,,,,,,GR_000112
Stowmarket,SMK,Greater Anglia,,,52.18972565,1.000016541,,,,,,,,,,,,,,,,GR_000113
Sudbury (Suffolk),SUY,Greater Anglia,,,52.03628673,0.735461571,,,,,,,,,,,,,,,,GR_000114
Thetford,TTF,Greater Anglia,,,52.41914509,0.745078426,,,,,,,,,,,,,,,,GR_000115
Thorpe Bay,TPB,c2c,,,51.5375737603,0.7617431863,,,,,,,,,,,,,,,,C2_000021
Thorpe-le-Soken,TLS,Greater Anglia,,,51.84777684,1.161641452,,,,,,,,,,,,,,,,GR_000116
Thurston,TRS,Greater Anglia,,,52.25026767,0.809509861,,,,,,,,,,,,,,,,GR_000117
Tilbury Town,TIL,c2c,,,51.4623607916,0.3540417321,,,,,,,,,,,,,,,,C2_000022
Tottenham Hale,TOM,Greater Anglia,,,51.58831639,-0.059922399,,,,,,,,,,,,,,,,GR_000118
Trimley,TRM,Greater Anglia,,,51.9765436,1.319555915,,,,,,,,,,,,,,,,GR_000119
Upminster,UPM,c2c,,,51.5593632504,0.2519216008,,,,,,,,,,,,,,,,C2_000023
Waltham Cross,WLC,Greater Anglia,,,51.68507019,-0.026550053,,,,,,,,,,,,,,,,GR_000120
Walton-on-the-Naze,WON,Greater Anglia,,,51.84620069,1.267920697,,,,,,,,,,,,,,,,GR_000121
Ware (Herts),WAR,Greater Anglia,,,51.80796409,-0.028772714,,,,,,,,,,,,,,,,GR_000122
Weeley,WEE,Greater Anglia,,,51.85311063,1.115494594,,,,,,,,,,,,,,,,GR_000123
West Horndon,WHR,c2c,,,51.567950568,0.3406471967,,,,,,,,,,,,,,,,C2_000024
West Runton,WRN,Greater Anglia,,,52.9355503,1.245465306,,,,,,,,,,,,,,,,GR_000124
Westcliff,WCF,c2c,,,51.5373370324,0.691479135,,,,,,,,,,,,,,,,C2_000025
Westerfield,WFI,Greater Anglia,,,52.08087836,1.166130957,,,,,,,,,,,,,,,,GR_000125
White Notley,WNY,Greater Anglia,,,51.8389241,0.595875952,,,,,,,,,,,,,,,,GR_000126
Whittlesea,WLE,Greater Anglia,,,52.54995569,-0.118225461,,,,,,,,,,,,,,,,GR_000127
Whittlesford Parkway,WLF,Greater Anglia,,,52.10360009,0.165618606,,,,,,,,,,,,,,,,GR_000128
Wickford,WIC,Greater Anglia,,,51.61502928,0.519193939,,,,,,,,,,,,,,,,GR_000129
Wickham Market,WCM,Greater Anglia,,,52.15112006,1.39868855,,,,,,,,,,,,,,,,GR_000130
Witham,WTM,Greater Anglia,,,51.80597989,0.639143614,,,,,,,,,,,,,,,,GR_000131
Wivenhoe,WIV,Greater Anglia,,,51.85654276,0.956146009,,,,,,,,,,,,,,,,GR_000132
Woodbridge,WDB,Greater Anglia,,,52.09046452,1.317791422,,,,,,,,,,,,,,,,GR_000133
Worstead,WRT,Greater Anglia,,,52.77731601,1.404230785,,,,,,,,,,,,,,,,GR_000134
Wrabness,WRB,Greater Anglia,,,51.93945868,1.171915943,,,,,,,,,,,,,,,,GR_000135
Wymondham,WMD,Greater Anglia,,,52.56486065,1.117662312,,,,,,,,,,,,,,,,GR_000136
