station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Kirkby-in-Ashfield,KKB,East_Midlands,,,53.10012396,-1.253060759,,,,,,,,,,,,,,,,EA_000046,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000046,,,,,False,
Langley Mill,LGM,East_Midlands,,,53.01808321,-1.331236345,,,,,,,,,,,,,,,,EA_000047,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000047,,,,,False,
Langwith-Whaley Thorns,LAG,East_Midlands,,,53.23253667,-1.209707864,,,,,,,,,,,,,,,,EA_000048,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000048,,,,,False,
Leicester,LEI,East_Midlands,,,52.63144566,-1.125278584,,,,,,,,,,,,,,,,EA_000049,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000049,,,,,False,
Lincoln,LCN,East_Midlands,,,53.22610544,-0.539919855,,,,,,,,,,,,,,,,EA_000050,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000050,,,,,False,
Long Eaton,LGE,East_Midlands,,,52.88514513,-1.288104264,,,,,,,,,,,,,,,,EA_000051,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000051,,,,,False,
Longport,LPT,East_Midlands,,,53.04169194,-2.216225493,,,,,,,,,,,,,,,,EA_000052,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000052,,,,,False,
Longton,LGN,East_Midlands,,,52.989671,-2.137010067,,,,,,,,,,,,,,,,EA_000053,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000053,,,,,False,
Loughborough,LBO,East_Midlands,,,52.77897038,-1.195932923,,,,,,,,,,,,,,,,EA_000054,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000054,,,,,False,
Lowdham,LOW,East_Midlands,,,53.00692902,-0.997582237,,,,,,,,,,,,,,,,EA_000055,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000055,,,,,False,
Mansfield,MFT,East_Midlands,,,53.14255896,-1.197157497,,,,,,,,,,,,,,,,EA_000056,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000056,,,,,False,
Mansfield Woodhouse,MSW,East_Midlands,,,53.16145454,-1.199796358,,,,,,,,,,,,,,,,EA_000057,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000057,,,,,False,
Market Harborough,MHR,East_Midlands,,,52.48040756,-0.908871723,,,,,,,,,,,,,,,,EA_000058,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000058,,,,,False,
Market Rasen,MKR,East_Midlands,,,53.38447725,-0.337094278,,,,,,,,,,,,,,,,EA_000059,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000059,,,,,False,
Matlock,MAT,East_Midlands,,,53.13815608,-1.558986118,,,,,,,,,,,,,,,,EA_000060,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000060,,,,,False,
Matlock Bath,MTB,East_Midlands,,,53.12197042,-1.557657491,,,,,,,,,,,,,,,,EA_000061,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000061,,,,,False,
Melton Mowbray,MMO,East_Midlands,,,52.7606833,-0.885577764,,,,,,,,,,,,,,,,EA_000062,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000062,,,,,False,
Metheringham,MGM,East_Midlands,,,53.13890433,-0.391447021,,,,,,,,,,,,,,,,EA_000063,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000063,,,,,False,
Narborough,NBR,East_Midlands,,,52.57131212,-1.203351787,,,,,,,,,,,,,,,,EA_000064,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000064,,,,,False,
Netherfield,NET,East_Midlands,,,52.96147483,-1.07962538,,,,,,,,,,,,,,,,EA_000065,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000065,,,,,False,
New Clee,NCE,East_Midlands,,,53.57446029,-0.05914558,,,,,,,,,,,,,,,,EA_000066,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000066,,,,,False,
New Holland,NHL,East_Midlands,,,53.70193475,-0.360203766,,,,,,,,,,,,,,,,EA_000067,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000067,,,,,False,
Newark Castle,NCT,East_Midlands,,,53.08002714,-0.81315172,,,,,,,,,,,,,,,,EA_000068,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000068,,,,,False,
Newstead,NSD,East_Midlands,,,53.07171822,-1.22235722,,,,,,,,,,,,,,,,EA_000069,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000069,,,,,False,
Nottingham,NOT,East_Midlands,,,52.94717947,-1.14688808,,,,,,,,,,,,,,,,EA_000070,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000070,,,,,False,
Oakham,OKM,East_Midlands,,,52.67223558,-0.73416278,,,,,,,,,,,,,,,,EA_000071,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000071,,,,,False,
Peartree,PEA,East_Midlands,,,52.89806425,-1.472677646,,,,,,,,,,,,,,,,EA_000072,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000072,,,,,False,
Radcliffe (Nottinghamshire),RDF,East_Midlands,,,52.94890755,-1.036580335,,,,,,,,,,,,,,,,EA_000073,[nan],1,1,low,single,,False,False,multiple,False,True,False,EA_000073,,,,,False,
Rauceby,RAU,East_Midlands,,,52.98522476,-0.456602942,,,,,,,,,,,,,,,,EA_000074,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000074,,,,,False,
Rolleston,ROL,East_Midlands,,,53.06574736,-0.898762153,,,,,,,,,,,,,,,,EA_000075,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000075,,,,,False,
Ruskington,RKT,East_Midlands,,,53.04148456,-0.380756379,,,,,,,,,,,,,,,,EA_000076,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000076,,,,,False,
Saxilby,SXY,East_Midlands,,,53.26722423,-0.664040791,,,,,,,,,,,,,,,,EA_000077,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000077,,,,,False,
Sheffield,SHF,East_Midlands,,,53.37823538,-1.462104529,,,,,,,,,,,,,,,,EA_000078,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000078,,,,,False,
Shirebrook,SHB,East_Midlands,,,53.20426177,-1.202442721,,,,,,,,,,,,,,,,EA_000079,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000079,,,,,False,
Sileby,SIL,East_Midlands,,,52.73102158,-1.10966224,,,,,,,,,,,,,,,,EA_000080,[nan],1,1,low,single,,False,False,single,False,True,False,EA_000080,,,,,False,
