station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Ifield,IFI,Southern,,,51.11561646,-0.214772632,,,,,,,,,,,,,,,,SO_000077,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000077,,,,,False,
Kenley,KLY,Southern,,,51.32460105,-0.101215735,,,,,,,,,,,,,,,,SO_000078,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000078,,,,,False,
Kingswood,KND,Southern,,,51.29486144,-0.211456639,,,,,,,,,,,,,,,,SO_000079,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000079,,,,,False,
Lancing,LAC,Southern,,,50.82707775,-0.323099956,,,,,,,,,,,,,,,,SO_000080,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000080,,,,,False,
Leatherhead,LHD,Southern,,,51.29875147,-0.333064888,,,,,,,,,,,,,,,,SO_000081,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000081,,,,,False,
Leigh (Kent),LIH,Southern,,,51.19389559,0.210506799,,,,,,,,,,,,,,,,SO_000082,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000082,,,,,False,
Lewes,LWS,Southern,,,50.87062711,0.011335211,,,,,,,,,,,,,,,,SO_000083,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000083,,,,,False,
Lingfield,LFD,Southern,,,51.17644755,-0.007158941,,,,,,,,,,,,,,,,SO_000084,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000084,,,,,False,
Littlehampton,LIT,Southern,,,50.81010344,-0.545991819,,,,,,,,,,,,,,,,SO_000085,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000085,,,,,False,
Littlehaven,LVN,Southern,,,51.0797438,-0.307969555,,,,,,,,,,,,,,,,SO_000086,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000086,,,,,False,
London Road (Brighton),LRB,Southern,,,50.83665742,-0.136501977,,,,,,,,,,,,,,,,SO_000087,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000087,,,,,False,
Merstham,MHM,Southern,,,51.26415181,-0.150223451,,,,,,,,,,,,,,,,SO_000088,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000088,,,,,False,
Mitcham Eastfields,MTC,Southern,,,51.40840457,-0.15396924,,,,,,,,,,,,,,,,SO_000089,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000089,,,,,False,
Mitcham Junction,MIJ,Southern,,,51.39294461,-0.157322869,,,,,,,,,,,,,,,,SO_000090,[nan],1,1,low,single,,False,False,multiple,False,True,False,SO_000090,,,,,False,
Moulsecoomb,MCB,Southern,,,50.84671673,-0.118840894,,,,,,,,,,,,,,,,SO_000091,[nan],1,1,low,single,,False,False,single,False,True,False,SO_000091,,,,,False,
