station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Trimley,TRM,Greater_Anglia,,,51.9765436,1.319555915,,,,,,,,,,,,,,,,GR_000119,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000119,,,,,False,
Upminster,UPM,C2C_GA,,,51.5593632504,0.2519216008,,,,,,,,,,,,,,,,C2_000023,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000023,,,,,False,
Waltham Cross,WLC,Greater_Anglia,,,51.68507019,-0.026550053,,,,,,,,,,,,,,,,GR_000120,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000120,,,,,False,
Walton-on-the-Naze,WON,Greater_Anglia,,,51.84620069,1.267920697,,,,,,,,,,,,,,,,GR_000121,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000121,,,,,False,
Ware (Herts),WAR,Greater_Anglia,,,51.80796409,-0.028772714,,,,,,,,,,,,,,,,GR_000122,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000122,,,,,False,
Weeley,WEE,Greater_Anglia,,,51.85311063,1.115494594,,,,,,,,,,,,,,,,GR_000123,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000123,,,,,False,
West Horndon,WHR,C2C_GA,,,51.567950568,0.3406471967,,,,,,,,,,,,,,,,C2_000024,[nan],1,1,low,single,,False,False,multiple,False,True,False,C2_000024,,,,,False,
West Runton,WRN,Greater_Anglia,,,52.9355503,1.245465306,,,,,,,,,,,,,,,,GR_000124,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000124,,,,,False,
Westcliff,WCF,C2C_GA,,,51.5373370324,0.691479135,,,,,,,,,,,,,,,,C2_000025,[nan],1,1,low,single,,False,False,single,False,True,False,C2_000025,,,,,False,
Westerfield,WFI,Greater_Anglia,,,52.08087836,1.166130957,,,,,,,,,,,,,,,,GR_000125,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000125,,,,,False,
White Notley,WNY,Greater_Anglia,,,51.8389241,0.595875952,,,,,,,,,,,,,,,,GR_000126,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000126,,,,,False,
Whittlesea,WLE,Greater_Anglia,,,52.54995569,-0.118225461,,,,,,,,,,,,,,,,GR_000127,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000127,,,,,False,
Whittlesford Parkway,WLF,Greater_Anglia,,,52.10360009,0.165618606,,,,,,,,,,,,,,,,GR_000128,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000128,,,,,False,
Wickford,WIC,Greater_Anglia,,,51.61502928,0.519193939,,,,,,,,,,,,,,,,GR_000129,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000129,,,,,False,
Wickham Market,WCM,Greater_Anglia,,,52.15112006,1.39868855,,,,,,,,,,,,,,,,GR_000130,[nan],1,1,low,single,,False,False,multiple,False,True,False,GR_000130,,,,,False,
Witham,WTM,Greater_Anglia,,,51.80597989,0.639143614,,,,,,,,,,,,,,,,GR_000131,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000131,,,,,False,
Wivenhoe,WIV,Greater_Anglia,,,51.85654276,0.956146009,,,,,,,,,,,,,,,,GR_000132,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000132,,,,,False,
Woodbridge,WDB,Greater_Anglia,,,52.09046452,1.317791422,,,,,,,,,,,,,,,,GR_000133,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000133,,,,,False,
Worstead,WRT,Greater_Anglia,,,52.77731601,1.404230785,,,,,,,,,,,,,,,,GR_000134,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000134,,,,,False,
Wrabness,WRB,Greater_Anglia,,,51.93945868,1.171915943,,,,,,,,,,,,,,,,GR_000135,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000135,,,,,False,
Wymondham,WMD,Greater_Anglia,,,52.56486065,1.117662312,,,,,,,,,,,,,,,,GR_000136,[nan],1,1,low,single,,False,False,single,False,True,False,GR_000136,,,,,False,
